,날짜,종가,시가,고가,저가,거래량,변동 %
1165,2019-08-21,362.5,360.0,364.0,357.0,125860.0,0.83
1166,2019-08-20,359.5,366.5,370.25,359.25,89470.0,-1.51
1167,2019-08-19,365.0,367.25,368.25,363.25,78540.0,-1.62
1168,2019-08-16,371.0,361.5,371.25,361.25,104810.0,2.84
1169,2019-08-15,360.75,360.25,363.75,358.25,108780.0,0.49
1170,2019-08-14,359.0,366.25,370.5,358.5,185090.0,-1.91
1171,2019-08-13,366.0,379.0,379.0,365.5,312970.0,-5.0
1172,2019-08-12,385.25,409.75,410.0,385.25,248130.0,-6.09
1173,2019-08-09,410.25,410.75,417.0,407.25,185370.0,-0.18
1174,2019-08-08,411.0,407.25,412.0,405.5,184790.0,1.11
1175,2019-08-07,406.5,404.75,407.5,400.5,167530.0,0.62
1176,2019-08-06,404.0,405.75,408.0,400.75,113070.0,-0.31
1177,2019-08-05,405.25,400.0,406.75,391.0,109690.0,1.44
1178,2019-08-02,399.5,394.75,400.0,393.5,90360.0,1.72
1179,2019-08-01,392.75,401.75,403.0,387.25,145330.0,-1.87
1180,2019-07-31,400.25,410.75,413.75,400.0,151790.0,-2.67
1181,2019-07-30,411.25,417.0,417.0,410.25,81030.0,-1.38
1182,2019-07-29,417.0,413.25,419.5,412.0,90110.0,0.6
1183,2019-07-26,414.5,418.25,419.5,413.0,120750.0,-0.96
1184,2019-07-25,418.5,424.0,425.75,418.0,172280.0,-1.3
1185,2019-07-24,424.0,425.0,430.5,421.5,93160.0,-0.35
1186,2019-07-23,425.5,423.75,426.5,418.25,131110.0,0.77
1187,2019-07-22,422.25,430.75,432.25,421.0,110950.0,-1.97
1188,2019-07-19,430.75,425.5,434.0,423.75,114520.0,1.47
1189,2019-07-18,424.5,435.0,436.0,423.25,156000.0,-2.64
1190,2019-07-17,436.0,435.25,441.5,431.5,125870.0,0.17
1191,2019-07-16,435.25,437.75,440.75,429.0,144490.0,-1.3
1192,2019-07-15,441.0,459.25,460.0,439.75,164470.0,-1.89
1193,2019-07-12,449.5,447.75,457.0,447.75,270.0,0.39
1194,2019-07-11,447.75,433.25,448.0,433.25,600.0,3.11
1195,2019-07-10,434.25,430.0,434.75,428.0,490.0,0.58
1196,2019-07-09,431.75,437.25,437.75,429.25,450.0,-1.54
1197,2019-07-08,438.5,440.75,442.75,432.0,2080.0,1.04
1198,2019-07-05,434.0,433.0,435.5,427.0,2130.0,0.23
1199,2019-07-03,433.0,417.0,433.75,417.0,3470.0,4.72
1200,2019-07-02,413.5,412.5,415.5,408.25,6530.0,0.36
1201,2019-07-01,412.0,424.25,424.75,410.25,13480.0,-1.96
1202,2019-06-28,420.25,439.0,455.0,411.0,34510.0,-4.49
1203,2019-06-27,440.0,443.0,445.5,438.5,141130.0,-0.73
1204,2019-06-26,443.25,447.0,447.25,440.75,158880.0,-0.95
1205,2019-06-25,447.5,451.0,453.0,446.5,158430.0,0.17
1206,2019-06-24,446.75,442.25,447.75,440.25,172090.0,1.02
1207,2019-06-21,442.25,452.0,454.0,441.75,251090.0,-1.72
1208,2019-06-20,450.0,441.5,450.75,436.5,198630.0,2.04
1209,2019-06-19,441.0,449.75,451.75,438.25,193330.0,-1.95
1210,2019-06-18,449.75,455.5,458.0,442.75,221470.0,-1.1
1211,2019-06-17,454.75,458.25,464.25,450.5,279480.0,0.39
1212,2019-06-14,453.0,442.0,457.25,441.75,312810.0,2.49
1213,2019-06-13,442.0,429.75,442.75,429.5,402150.0,2.79
1214,2019-06-12,430.0,427.75,434.5,424.0,331360.0,0.53
1215,2019-06-11,427.75,415.0,430.25,408.25,360320.0,2.89
1216,2019-06-10,415.75,413.0,416.5,409.0,279950.0,0.0
1217,2019-06-07,415.75,421.0,423.5,415.0,227750.0,-1.13
1218,2019-06-06,420.5,414.5,421.5,407.0,279010.0,1.39
1219,2019-06-05,414.75,424.25,424.75,412.25,231860.0,-2.47
1220,2019-06-04,425.25,435.0,436.0,421.25,306700.0,0.24
1221,2019-06-03,424.25,426.25,430.75,418.25,288440.0,-0.64
1222,2019-05-31,427.0,435.0,437.5,423.25,302170.0,-2.12
1223,2019-05-30,436.25,416.5,436.75,413.25,324910.0,4.18
1224,2019-05-29,418.75,429.25,438.0,412.25,484440.0,-0.36
1225,2019-05-28,420.25,408.0,421.0,407.5,417680.0,3.96
1226,2019-05-24,404.25,390.5,404.75,389.75,299950.0,3.72
1227,2019-05-23,389.75,394.0,399.0,387.0,340120.0,-1.2
1228,2019-05-22,394.5,393.25,396.5,386.25,291260.0,0.06
1229,2019-05-21,394.25,393.25,399.0,391.25,451260.0,1.35
1230,2019-05-20,389.0,386.0,391.5,385.75,358730.0,1.5
1231,2019-05-17,383.25,380.0,384.75,380.0,319500.0,1.12
1232,2019-05-16,379.0,368.75,380.75,368.75,248510.0,2.57
1233,2019-05-15,369.5,369.0,380.0,368.0,336990.0,2.5
1234,2019-05-14,360.5,354.25,360.75,353.5,200.0,3.74
1235,2019-05-13,347.5,335.5,348.25,335.5,290.0,1.46
1236,2019-05-10,342.5,346.5,346.5,338.25,310.0,-0.58
1237,2019-05-09,344.5,350.0,350.0,344.0,660.0,-3.03
1238,2019-05-08,355.25,356.5,356.5,353.25,860.0,-0.77
1239,2019-05-07,358.0,357.0,359.25,355.0,1160.0,0.63
1240,2019-05-06,355.75,352.5,356.0,349.0,1710.0,-2.0
1241,2019-05-03,363.0,362.25,363.25,359.5,1650.0,0.28
1242,2019-05-02,362.0,361.0,362.5,358.5,4310.0,0.56
1243,2019-05-01,360.0,353.5,360.5,353.5,8290.0,1.91
1244,2019-04-30,353.25,352.25,354.0,349.25,14380.0,0.36
1245,2019-04-29,352.0,353.25,356.0,351.25,250770.0,0.21
1246,2019-04-26,351.25,347.25,353.5,347.0,166750.0,1.08
1247,2019-04-25,347.5,346.0,351.0,342.25,236880.0,0.22
1248,2019-04-24,346.75,351.0,352.5,345.5,241390.0,-1.28
1249,2019-04-23,351.25,354.75,355.0,350.25,194770.0,-0.99
1250,2019-04-22,354.75,359.0,359.0,354.25,144710.0,-1.05
1251,2019-04-19,358.5,358.5,358.5,358.5,0.0,0.0
1252,2019-04-18,358.5,358.0,359.25,357.0,102300.0,0.07
1253,2019-04-17,358.25,358.25,360.0,356.75,148180.0,-0.21
1254,2019-04-16,359.0,362.5,362.5,357.25,192350.0,-1.03
1255,2019-04-15,362.75,361.25,364.25,361.0,208540.0,0.48
1256,2019-04-12,361.0,360.25,361.5,358.5,95870.0,0.28
1257,2019-04-11,360.0,361.25,363.0,358.5,264730.0,-0.48
1258,2019-04-10,361.75,360.25,362.75,360.0,253300.0,0.49
1259,2019-04-09,360.0,359.75,362.25,355.25,275450.0,0.0
1260,2019-04-08,360.0,362.25,363.5,359.5,269560.0,-0.69
1261,2019-04-05,362.5,364.5,364.75,360.5,273060.0,-0.75
1262,2019-04-04,365.25,362.75,366.25,362.75,159330.0,0.69
1263,2019-04-03,362.75,361.25,364.75,360.5,135850.0,0.35
1264,2019-04-02,361.5,362.25,363.5,359.25,117190.0,-0.07
1265,2019-04-01,361.75,356.5,363.0,356.5,239350.0,1.47
1266,2019-03-29,356.5,373.75,375.0,356.0,441010.0,-4.68
1267,2019-03-28,374.0,373.75,374.75,372.0,105830.0,0.07
1268,2019-03-27,373.75,376.75,377.0,372.0,127920.0,-0.93
1269,2019-03-26,377.25,379.25,380.5,375.5,165180.0,-0.66
1270,2019-03-25,379.75,378.75,380.75,376.75,155850.0,0.4
1271,2019-03-22,378.25,375.75,380.75,375.5,222580.0,0.53
1272,2019-03-21,376.25,371.0,377.5,370.5,220230.0,1.28
1273,2019-03-20,371.5,371.5,372.5,368.75,101480.0,0.07
1274,2019-03-19,371.25,372.0,373.75,367.75,159380.0,-0.07
1275,2019-03-18,371.5,374.0,375.5,370.25,169240.0,-0.47
1276,2019-03-15,373.25,369.25,373.75,369.0,197270.0,3.25
1277,2019-03-14,361.5,360.25,363.25,360.0,390.0,1.19
1278,2019-03-13,357.25,357.25,359.5,355.0,320.0,0.21
1279,2019-03-12,356.5,353.25,357.75,352.75,800.0,1.13
1280,2019-03-11,352.5,357.5,357.5,353.0,1750.0,-0.63
1281,2019-03-08,354.75,357.75,358.25,354.0,2270.0,-0.35
1282,2019-03-07,356.0,362.25,362.25,355.75,2480.0,-1.79
1283,2019-03-06,362.5,366.0,366.0,361.0,2920.0,-0.96
1284,2019-03-05,366.0,366.0,367.25,364.5,4570.0,0.27
1285,2019-03-04,365.0,365.25,368.0,364.5,5270.0,0.27
1286,2019-03-01,364.0,361.75,364.0,357.5,12360.0,0.55
1287,2019-02-28,362.0,363.75,364.75,361.25,23510.0,-0.48
1288,2019-02-27,363.75,366.0,368.25,362.5,189220.0,-0.68
1289,2019-02-26,366.25,370.75,371.25,365.5,242770.0,-1.15
1290,2019-02-25,370.5,377.75,378.5,370.0,344710.0,-1.27
1291,2019-02-22,375.25,374.75,377.75,374.5,316660.0,-0.07
1292,2019-02-21,375.5,371.0,378.5,370.5,257190.0,1.28
1293,2019-02-20,370.75,371.5,373.5,368.5,310670.0,0.27
1294,2019-02-19,369.75,374.25,376.25,369.0,230710.0,-1.4
1295,2019-02-18,375.0,374.75,375.0,374.75,0.0,0.07
1296,2019-02-17,374.75,374.75,374.75,374.75,0.0,0.0
1297,2019-02-15,374.75,374.75,376.5,373.0,209100.0,0.0
1298,2019-02-14,374.75,378.75,379.0,374.0,225290.0,-1.06
1299,2019-02-13,378.75,377.5,379.0,376.25,243880.0,0.13
1300,2019-02-12,378.25,373.5,378.75,373.0,291260.0,1.48
1301,2019-02-11,372.75,374.5,375.0,371.75,309360.0,-0.4
1302,2019-02-08,374.25,376.5,381.75,374.0,340780.0,-0.6
1303,2019-02-07,376.5,379.75,380.25,376.25,259740.0,-0.92
1304,2019-02-06,380.0,380.5,380.75,379.0,145150.0,-0.2
1305,2019-02-05,380.75,379.5,381.25,377.0,171950.0,0.4
1306,2019-02-04,379.25,377.75,379.75,376.5,145830.0,0.26
1307,2019-02-01,378.25,376.5,380.75,376.5,151470.0,0.46
1308,2019-01-31,376.5,381.0,381.5,375.75,205750.0,-1.25
1309,2019-01-30,381.25,377.75,381.5,377.5,198900.0,1.06
1310,2019-01-29,377.25,379.75,380.75,376.0,187020.0,-0.66
1311,2019-01-28,379.75,379.5,381.0,378.0,102140.0,-0.13
1312,2019-01-25,380.25,377.0,380.5,376.0,134090.0,0.86
1313,2019-01-24,377.0,378.75,379.75,375.75,124110.0,-0.46
1314,2019-01-23,378.75,379.5,381.75,378.0,127610.0,-0.07
1315,2019-01-22,379.0,380.75,382.25,376.75,211430.0,-0.39
1316,2019-01-20,380.5,380.5,380.5,380.5,0.0,-0.33
1317,2019-01-18,381.75,379.75,383.0,377.75,191030.0,0.46
1318,2019-01-17,380.0,374.0,381.5,373.75,207630.0,1.6
1319,2019-01-16,374.0,372.75,375.0,372.5,164720.0,0.74
1320,2019-01-15,371.25,379.5,381.0,371.0,251260.0,-1.92
1321,2019-01-14,378.5,378.5,381.0,377.0,144740.0,0.07
1322,2019-01-11,378.25,377.0,379.25,376.75,131820.0,0.53
1323,2019-01-10,376.25,381.5,382.75,376.0,181390.0,-1.51
1324,2019-01-09,382.0,380.5,383.5,380.5,192060.0,0.53
1325,2019-01-08,380.0,382.5,384.5,379.0,172290.0,-0.59
1326,2019-01-07,382.25,382.25,384.0,381.75,110620.0,-0.2
1327,2019-01-04,383.0,380.0,383.5,379.75,178170.0,0.86
1328,2019-01-03,379.75,375.5,380.5,374.75,101460.0,1.06
1329,2019-01-02,375.75,375.25,377.75,374.0,104720.0,0.2
1330,2018-12-31,375.0,375.5,377.0,372.75,91130.0,-0.13
1331,2018-12-28,375.5,374.5,377.5,374.5,89170.0,0.27
1332,2018-12-27,374.5,373.25,376.5,373.25,96240.0,0.33
1333,2018-12-26,373.25,378.25,379.25,372.5,97150.0,-1.19
1334,2018-12-24,377.75,378.25,379.0,375.25,54840.0,-0.2
1335,2018-12-21,378.5,375.5,379.5,374.75,138730.0,0.87
1336,2018-12-20,375.25,381.75,382.75,375.0,205500.0,-1.7
1337,2018-12-19,381.75,385.0,385.25,381.5,107240.0,-0.97
1338,2018-12-18,385.5,383.75,386.5,383.25,131880.0,0.39
1339,2018-12-17,384.0,384.25,386.0,383.25,97620.0,1.92
1340,2018-12-14,376.75,378.0,379.0,374.25,360.0,0.33
1341,2018-12-13,375.5,375.0,377.5,374.0,230.0,-0.2
1342,2018-12-12,376.25,375.5,378.0,375.5,630.0,0.33
1343,2018-12-11,375.0,373.75,376.5,372.75,1370.0,0.2
1344,2018-12-10,374.25,374.25,376.0,372.75,1660.0,0.07
1345,2018-12-07,374.0,371.75,374.75,371.5,2240.0,0.54
1346,2018-12-06,372.0,374.0,374.5,369.25,2300.0,-0.6
1347,2018-12-05,374.25,373.5,376.0,372.5,2090.0,0.0
1348,2018-12-04,374.25,370.0,374.25,369.5,2930.0,0.81
1349,2018-12-03,371.25,372.75,374.0,369.5,7580.0,1.3
1350,2018-11-30,366.5,360.75,366.75,360.5,17990.0,1.73
1351,2018-11-29,360.25,360.5,363.0,359.0,186620.0,-0.07
1352,2018-11-28,360.5,356.25,361.5,356.0,221950.0,1.12
1353,2018-11-27,356.5,356.0,358.5,355.5,248130.0,0.14
1354,2018-11-26,356.0,359.5,360.5,355.25,331200.0,-0.84
1355,2018-11-23,359.0,361.0,361.75,358.75,174040.0,-0.62
1356,2018-11-22,361.25,361.25,361.25,361.25,0.0,-0.14
1357,2018-11-21,361.75,361.25,363.25,360.0,184080.0,0.14
1358,2018-11-20,361.25,362.75,363.5,361.25,146930.0,-0.28
1359,2018-11-19,362.25,364.75,366.25,361.25,179460.0,-0.69
1360,2018-11-16,364.75,367.25,368.75,363.25,180970.0,-0.75
1361,2018-11-15,367.5,366.75,371.75,366.5,182150.0,0.14
1362,2018-11-14,367.0,366.0,368.0,365.75,121770.0,0.14
1363,2018-11-13,366.5,369.5,370.75,365.5,178860.0,-1.28
1364,2018-11-12,371.25,369.0,372.5,368.0,176020.0,0.41
1365,2018-11-09,369.75,372.75,374.0,368.25,212420.0,-1.0
1366,2018-11-08,373.5,372.0,379.0,366.0,432340.0,0.34
1367,2018-11-07,372.25,372.25,373.25,371.0,233520.0,-0.27
1368,2018-11-06,373.25,373.75,374.5,372.0,206080.0,-0.2
1369,2018-11-05,374.0,371.0,374.25,369.5,191620.0,0.74
1370,2018-11-02,371.25,366.25,373.0,365.25,242630.0,1.23
1371,2018-11-01,366.75,363.25,371.0,363.0,304750.0,0.96
1372,2018-10-31,363.25,364.75,365.25,362.5,163230.0,-0.41
1373,2018-10-30,364.75,366.75,368.0,364.25,137330.0,-0.55
1374,2018-10-29,366.75,368.0,371.5,365.5,142750.0,-0.27
1375,2018-10-26,367.75,361.75,369.75,361.75,220030.0,1.87
1376,2018-10-25,361.0,367.75,368.25,360.5,262810.0,-1.97
1377,2018-10-24,368.25,369.5,369.75,367.75,114260.0,-0.54
1378,2018-10-23,370.25,369.25,372.5,368.0,136630.0,0.2
1379,2018-10-22,369.5,365.5,370.5,365.5,140540.0,0.68
1380,2018-10-19,367.0,370.5,371.0,366.0,165330.0,-1.01
1381,2018-10-18,370.75,373.0,373.25,369.5,137270.0,-0.94
1382,2018-10-17,374.25,375.0,376.25,373.25,106450.0,-0.27
1383,2018-10-16,375.25,377.25,377.5,373.5,185900.0,-0.79
1384,2018-10-15,378.25,373.0,378.5,371.75,227940.0,1.2
1385,2018-10-12,373.75,369.0,374.0,368.5,185820.0,1.22
1386,2018-10-11,369.25,362.0,373.0,360.25,233120.0,1.79
1387,2018-10-10,362.75,364.5,365.25,362.0,121040.0,-0.48
1388,2018-10-09,364.5,366.5,368.0,363.75,119570.0,-0.55
1389,2018-10-08,366.5,368.5,369.5,364.25,122010.0,-0.48
1390,2018-10-05,368.25,367.5,369.5,363.0,204820.0,0.2
1391,2018-10-04,367.5,364.75,368.5,364.75,130830.0,0.75
1392,2018-10-03,364.75,367.75,369.0,364.5,139280.0,-0.75
1393,2018-10-02,367.5,365.0,369.0,363.25,206150.0,0.48
1394,2018-10-01,365.75,356.75,366.5,356.5,214370.0,2.67
1395,2018-09-28,356.25,364.5,366.75,354.5,237210.0,-2.33
1396,2018-09-27,364.75,363.0,365.75,361.25,113910.0,0.48
1397,2018-09-26,363.0,363.5,364.75,361.25,137900.0,-0.21
1398,2018-09-25,363.75,360.25,364.25,357.5,187870.0,0.9
1399,2018-09-24,360.5,357.25,362.0,355.75,148370.0,0.91
1400,2018-09-21,357.25,352.5,357.75,352.25,156110.0,1.35
1401,2018-09-20,352.5,345.25,356.25,344.75,266800.0,1.95
1402,2018-09-19,345.75,343.0,346.75,343.0,151070.0,0.73
1403,2018-09-18,343.25,348.0,348.75,342.5,199080.0,-1.36
1404,2018-09-17,348.0,351.0,351.75,347.75,145270.0,3.26
1405,2018-09-14,337.0,338.5,338.75,337.5,60.0,0.22
1406,2018-09-13,336.25,344.5,344.5,337.0,130.0,-1.54
1407,2018-09-12,341.5,354.25,354.5,340.5,410.0,-3.87
1408,2018-09-11,355.25,357.25,357.25,354.75,290.0,-0.07
1409,2018-09-10,355.5,353.25,356.0,353.0,1260.0,0.35
1410,2018-09-07,354.25,352.75,355.75,351.0,690.0,0.21
1411,2018-09-06,353.5,353.5,354.5,350.75,2160.0,0.5
1412,2018-09-05,351.75,356.0,356.0,351.0,3510.0,-0.78
1413,2018-09-04,354.5,351.5,355.25,347.25,4870.0,-3.08
1414,2018-09-03,365.75,365.25,366.0,365.25,0.0,4.2
1415,2018-08-31,351.0,341.0,352.0,340.75,17110.0,2.93
1416,2018-08-30,341.0,341.5,344.0,340.5,122610.0,-0.07
1417,2018-08-29,341.25,341.0,344.0,340.25,113200.0,0.07
1418,2018-08-28,341.0,345.75,347.75,340.75,143200.0,-1.66
1419,2018-08-27,346.75,348.5,348.75,343.0,139290.0,-0.5
1420,2018-08-24,348.5,346.5,350.0,346.25,124750.0,0.5
1421,2018-08-23,346.75,353.0,355.0,346.25,144610.0,-1.63
1422,2018-08-22,352.5,359.25,359.25,352.25,102510.0,-2.02
1423,2018-08-21,359.75,362.75,363.75,358.5,98590.0,-0.62
1424,2018-08-20,362.0,365.25,366.0,359.5,88310.0,-0.62
1425,2018-08-17,364.25,365.0,367.75,361.75,82450.0,-0.27
1426,2018-08-16,365.25,361.5,367.5,360.5,79360.0,1.04
1427,2018-08-15,361.5,362.25,363.5,359.0,102540.0,-0.21
1428,2018-08-14,362.25,356.5,363.0,356.5,101210.0,1.61
1429,2018-08-13,356.5,357.5,358.0,352.25,178690.0,-0.35
1430,2018-08-10,357.75,368.5,369.75,357.0,182400.0,-3.11
1431,2018-08-09,369.25,371.0,372.75,366.5,148240.0,-0.54
1432,2018-08-08,371.25,370.5,373.75,370.0,123370.0,0.13
1433,2018-08-07,370.75,371.0,373.25,368.75,167090.0,-0.07
1434,2018-08-06,371.0,370.0,371.75,368.25,80950.0,0.34
1435,2018-08-03,369.75,366.75,371.25,364.75,77990.0,0.82
1436,2018-08-02,366.75,365.0,372.75,364.75,161080.0,0.48
1437,2018-08-01,365.0,372.0,373.0,364.0,120050.0,-1.95
1438,2018-07-31,372.25,367.0,374.25,366.25,141810.0,1.36
1439,2018-07-30,367.25,364.0,369.25,363.5,127460.0,1.45
1440,2018-07-27,362.0,361.0,363.75,359.5,133490.0,0.14
1441,2018-07-26,361.5,361.0,365.75,360.25,146380.0,0.63
1442,2018-07-25,359.25,352.25,360.0,352.0,121590.0,2.06
1443,2018-07-24,352.0,355.25,356.5,351.5,105610.0,-1.47
1444,2018-07-23,357.25,356.0,358.5,354.5,75400.0,0.56
1445,2018-07-20,355.25,351.25,355.75,349.75,69610.0,1.14
1446,2018-07-19,351.25,347.0,352.0,345.0,81410.0,1.15
1447,2018-07-18,347.25,346.25,349.0,346.0,81870.0,0.29
1448,2018-07-17,346.25,345.0,348.75,344.25,100120.0,1.32
1449,2018-07-16,341.75,340.0,345.75,338.75,95290.0,3.48
1450,2018-07-13,330.25,332.25,332.5,332.25,270.0,-1.86
1451,2018-07-12,336.5,332.25,340.75,329.75,530.0,1.58
1452,2018-07-11,331.25,336.0,337.0,331.5,1530.0,-2.5
1453,2018-07-10,339.75,344.25,344.75,336.25,2740.0,-1.74
1454,2018-07-09,345.75,346.0,348.5,342.5,3260.0,-1.71
1455,2018-07-06,351.75,342.0,352.25,342.0,3070.0,2.4
1456,2018-07-05,343.5,345.5,348.75,341.5,3300.0,0.22
1457,2018-07-03,342.75,340.25,345.25,339.25,3050.0,1.56
1458,2018-07-02,337.5,352.25,352.25,337.0,7670.0,-3.64
1459,2018-06-29,350.25,345.75,355.5,345.5,19390.0,1.52
1460,2018-06-28,345.0,351.5,352.5,344.5,143970.0,-2.13
1461,2018-06-27,352.5,352.0,356.5,351.5,163320.0,0.0
1462,2018-06-26,352.5,350.5,355.5,348.0,227150.0,0.57
1463,2018-06-25,350.5,358.5,359.5,349.25,203160.0,-1.89
1464,2018-06-22,357.25,358.0,359.75,355.0,141680.0,0.07
1465,2018-06-21,357.0,354.25,359.0,349.25,168570.0,0.78
1466,2018-06-20,354.25,354.0,357.0,347.5,200170.0,0.14
1467,2018-06-19,353.75,355.75,357.75,338.75,334340.0,-0.63
1468,2018-06-18,356.0,359.5,362.0,354.0,177750.0,-1.45
1469,2018-06-15,361.25,364.5,368.25,355.25,297480.0,-0.48
1470,2018-06-14,363.0,374.0,374.75,362.5,357600.0,-3.46
1471,2018-06-13,376.0,377.5,379.75,373.25,227650.0,-0.4
1472,2018-06-12,377.5,368.0,379.5,367.25,310110.0,2.79
1473,2018-06-11,367.25,376.5,379.0,366.75,294910.0,-2.78
1474,2018-06-08,377.75,376.25,379.0,373.5,177410.0,0.4
1475,2018-06-07,376.25,379.0,382.0,374.25,300590.0,-0.53
1476,2018-06-06,378.25,384.25,386.5,378.0,227300.0,-1.43
1477,2018-06-05,383.75,380.75,385.25,380.0,212440.0,0.79
1478,2018-06-04,380.75,389.75,389.75,380.5,266550.0,-2.75
1479,2018-06-01,391.5,393.75,397.0,390.75,172120.0,-0.63
1480,2018-05-31,394.0,393.5,398.5,393.25,195810.0,0.13
1481,2018-05-30,393.5,398.25,398.5,390.75,293000.0,-1.63
1482,2018-05-29,400.0,408.75,410.0,397.5,242710.0,-2.14
1483,2018-05-28,408.75,409.0,409.0,408.75,0.0,0.68
1484,2018-05-25,406.0,404.0,406.75,403.25,129410.0,0.43
1485,2018-05-24,404.25,408.25,412.25,403.75,236840.0,-1.04
1486,2018-05-23,408.5,404.5,409.0,403.0,163380.0,0.93
1487,2018-05-22,404.75,402.25,407.0,401.0,166300.0,0.5
1488,2018-05-21,402.75,405.5,407.5,401.25,181090.0,0.06
1489,2018-05-18,402.5,395.25,403.5,395.0,181910.0,1.83
1490,2018-05-17,395.25,399.0,402.0,395.0,147540.0,-1.0
1491,2018-05-16,399.25,401.75,404.75,398.0,171920.0,-0.75
1492,2018-05-15,402.25,396.25,402.5,396.0,190990.0,3.41
1493,2018-05-14,389.0,388.5,388.75,387.5,200.0,-0.19
1494,2018-05-11,389.75,394.0,394.75,389.75,500.0,-1.27
1495,2018-05-10,394.75,395.5,399.75,393.25,600.0,0.0
1496,2018-05-09,394.75,396.25,397.0,394.0,910.0,-0.19
1497,2018-05-08,395.5,392.75,396.0,391.25,2020.0,0.57
1498,2018-05-07,393.25,397.25,397.5,393.25,1960.0,-1.38
1499,2018-05-04,398.75,399.5,400.0,397.5,2090.0,-0.19
1500,2018-05-03,399.5,396.0,399.5,395.0,1320.0,0.88
1501,2018-05-02,396.0,396.25,397.25,395.0,3180.0,-0.19
1502,2018-05-01,396.75,393.0,397.0,391.5,7500.0,1.08
1503,2018-04-30,392.5,390.75,395.75,390.5,19340.0,0.77
1504,2018-04-27,389.5,385.25,390.5,385.25,165580.0,0.91
1505,2018-04-26,386.0,386.0,387.0,384.0,132000.0,-0.13
1506,2018-04-25,386.5,381.0,387.25,380.5,148790.0,1.38
1507,2018-04-24,381.25,378.5,381.5,377.0,115020.0,0.73
1508,2018-04-23,378.5,376.5,379.25,376.25,151350.0,0.53
1509,2018-04-20,376.5,381.25,381.75,376.25,156690.0,-1.44
1510,2018-04-19,382.0,382.75,383.5,380.75,113020.0,-0.26
1511,2018-04-18,383.0,380.75,383.5,380.0,142850.0,0.72
1512,2018-04-17,380.25,383.0,384.5,379.75,239870.0,-0.59
1513,2018-04-16,382.5,385.0,386.25,382.0,175610.0,-0.97
1514,2018-04-13,386.25,388.5,389.25,385.0,233790.0,-0.64
1515,2018-04-12,388.75,386.5,389.25,385.0,201800.0,0.45
1516,2018-04-11,387.0,389.25,390.5,385.75,158050.0,-0.58
1517,2018-04-10,389.25,390.0,392.25,388.5,272800.0,-0.38
1518,2018-04-09,390.75,389.75,392.5,388.75,215390.0,0.58
1519,2018-04-06,388.5,382.0,390.0,382.0,309020.0,-0.26
1520,2018-04-05,389.5,382.0,389.5,380.75,263910.0,2.23
1521,2018-04-04,381.0,388.0,389.0,372.0,367000.0,-1.93
1522,2018-04-03,388.5,387.0,392.0,386.75,211500.0,0.32
1523,2018-04-02,387.25,389.25,392.5,387.0,207530.0,-0.13
1524,2018-03-29,387.75,373.75,389.25,373.75,377910.0,3.82
1525,2018-03-28,373.5,374.25,375.0,372.0,173540.0,-0.13
1526,2018-03-27,374.0,374.0,376.0,372.25,134330.0,0.0
1527,2018-03-26,374.0,378.5,380.75,373.5,183530.0,-0.86
1528,2018-03-23,377.25,376.25,378.25,369.25,279200.0,0.33
1529,2018-03-22,376.0,375.5,377.5,374.0,161680.0,0.27
1530,2018-03-21,375.0,375.0,375.75,373.75,149270.0,0.13
1531,2018-03-20,374.5,375.25,377.0,373.25,204620.0,-0.13
1532,2018-03-19,375.0,382.0,382.0,374.75,245780.0,-2.02
1533,2018-03-16,382.75,386.25,387.5,382.5,150930.0,-1.03
1534,2018-03-15,386.75,388.25,390.75,385.5,182450.0,0.85
1535,2018-03-14,383.5,386.5,386.5,384.25,240.0,-0.52
1536,2018-03-13,385.5,383.75,388.75,383.5,2040.0,0.33
1537,2018-03-12,384.25,382.75,384.25,380.5,1460.0,0.33
1538,2018-03-09,383.0,385.0,385.25,382.5,2980.0,-0.71
1539,2018-03-08,385.75,378.5,385.75,378.0,2390.0,1.71
1540,2018-03-07,379.25,378.75,380.75,378.5,4260.0,-0.13
1541,2018-03-06,379.75,377.75,380.25,377.25,2300.0,0.4
1542,2018-03-05,378.25,376.25,378.5,374.75,8180.0,0.27
1543,2018-03-02,377.25,377.75,380.25,376.0,5920.0,-0.4
1544,2018-03-01,378.75,374.0,379.0,372.0,8650.0,1.13
1545,2018-02-28,374.5,370.5,376.75,369.75,20800.0,1.08
1546,2018-02-27,370.5,368.25,371.0,367.75,240120.0,0.54
1547,2018-02-26,368.5,366.5,370.0,366.5,318910.0,0.61
1548,2018-02-23,366.25,366.25,367.75,365.25,212350.0,-0.14
1549,2018-02-22,366.75,365.5,367.0,364.25,229120.0,0.27
1550,2018-02-21,365.75,365.75,368.5,364.25,266660.0,0.07
1551,2018-02-20,365.5,369.0,370.0,365.25,319320.0,-0.48
1552,2018-02-19,367.25,367.25,367.25,367.25,0.0,0.0
1553,2018-02-18,367.25,367.25,367.25,367.25,0.0,-0.07
1554,2018-02-16,367.5,368.0,368.5,366.5,185260.0,-0.07
1555,2018-02-15,367.75,367.0,368.75,365.5,193480.0,0.14
1556,2018-02-14,367.25,366.5,368.5,364.75,173640.0,0.14
1557,2018-02-13,366.75,366.5,368.5,366.0,257670.0,-0.07
1558,2018-02-12,367.0,365.0,367.0,364.25,264080.0,1.38
1559,2018-02-09,362.0,364.75,365.5,361.5,254700.0,-1.03
