,날짜,종가,시가,고가,저가,거래량,변동 %
89,2023-11-10,1936.79,1958.4,1960.93,1933.18,0,-1.09
90,2023-11-09,1958.19,1950.09,1965.69,1944.3,0,0.43
91,2023-11-08,1949.79,1968.84,1971.12,1947.48,0,-0.95
92,2023-11-07,1968.4,1978.19,1978.75,1956.2,0,-0.47
93,2023-11-06,1977.68,1992.3,1993.3,1977.52,0,-0.73
94,2023-11-03,1992.27,1985.69,2004.06,1983.26,0,0.34
95,2023-11-02,1985.51,1983.53,1991.49,1978.9,0,0.17
96,2023-11-01,1982.15,1983.01,1992.09,1969.9,0,-0.03
97,2023-10-31,1982.7,1996.0,2007.8,1978.9,0,-0.66
98,2023-10-30,1995.88,2004.8,2007.37,1990.5,0,-0.49
99,2023-10-27,2005.78,1985.17,2009.48,1976.35,0,1.06
100,2023-10-26,1984.82,1979.97,1994.05,1971.6,0,0.26
101,2023-10-25,1979.62,1971.36,1987.19,1963.34,0,0.48
102,2023-10-24,1970.11,1972.97,1980.99,1953.5,0,-0.13
103,2023-10-23,1972.59,1972.9,1983.4,1964.36,0,-0.43
104,2023-10-20,1981.04,1974.31,1997.27,1971.93,0,0.37
105,2023-10-19,1973.7,1947.99,1977.86,1945.18,0,1.34
106,2023-10-18,1947.69,1923.7,1962.74,1923.05,0,1.31
107,2023-10-17,1922.46,1920.14,1931.56,1911.85,0,0.16
108,2023-10-16,1919.44,1929.3,1931.8,1907.65,0,-0.63
109,2023-10-13,1931.7,1869.02,1933.76,1868.94,0,3.37
110,2023-10-12,1868.65,1874.1,1885.3,1866.92,0,-0.26
111,2023-10-11,1873.61,1859.99,1877.22,1858.6,0,0.73
112,2023-10-10,1860.09,1861.27,1865.65,1852.65,0,-0.04
113,2023-10-09,1860.88,1832.74,1864.15,1832.63,0,1.56
114,2023-10-06,1832.26,1820.4,1834.97,1810.1,0,0.67
115,2023-10-05,1820.01,1820.49,1829.3,1812.7,0,-0.06
116,2023-10-04,1821.08,1824.3,1831.05,1816.15,0,-0.1
117,2023-10-03,1822.81,1827.96,1833.36,1814.7,0,-0.25
118,2023-10-02,1827.4,1848.13,1849.06,1826.6,0,-1.13
119,2023-09-29,1848.31,1865.43,1880.24,1846.34,0,-0.87
120,2023-09-28,1864.56,1875.73,1880.15,1857.76,0,-0.54
121,2023-09-27,1874.7,1900.69,1903.95,1872.47,0,-1.36
122,2023-09-26,1900.49,1916.03,1916.89,1899.17,0,-0.79
123,2023-09-25,1915.66,1925.24,1927.26,1915.0,0,-0.48
124,2023-09-22,1924.99,1920.08,1929.65,1919.58,0,0.28
125,2023-09-21,1919.57,1930.99,1931.74,1913.4,0,-0.52
126,2023-09-20,1929.68,1931.69,1947.8,1927.9,0,-0.07
127,2023-09-19,1930.94,1933.68,1937.94,1929.71,0,-0.11
128,2023-09-18,1933.14,1924.19,1934.61,1922.15,0,0.5
129,2023-09-15,1923.57,1910.9,1930.84,1909.74,0,0.69
130,2023-09-14,1910.32,1906.68,1912.99,1900.95,0,0.21
131,2023-09-13,1906.3,1913.55,1916.3,1905.5,0,-0.36
132,2023-09-12,1913.26,1922.9,1925.05,1907.15,0,-0.44
133,2023-09-11,1921.66,1919.16,1930.9,1916.9,0,0.2
134,2023-09-08,1917.81,1919.57,1930.19,1917.36,0,-0.07
135,2023-09-07,1919.19,1916.86,1923.67,1916.1,0,0.15
136,2023-09-06,1916.28,1926.16,1929.8,1914.8,0,-0.5
137,2023-09-05,1925.81,1938.59,1939.13,1925.22,0,-0.64
138,2023-09-04,1938.19,1940.49,1946.42,1936.15,0,-0.03
139,2023-09-01,1938.8,1940.19,1953.44,1934.59,0,-0.05
140,2023-08-31,1939.74,1942.61,1948.19,1938.86,0,-0.13
141,2023-08-30,1942.24,1937.48,1949.04,1934.94,0,0.26
142,2023-08-29,1937.12,1920.23,1938.41,1914.0,0,0.91
143,2023-08-28,1919.66,1916.09,1926.19,1912.83,0,0.27
144,2023-08-25,1914.53,1917.8,1923.09,1903.4,0,-0.11
145,2023-08-24,1916.6,1914.15,1923.94,1911.35,0,0.12
146,2023-08-23,1914.31,1897.8,1920.94,1897.23,0,0.91
147,2023-08-22,1897.0,1895.09,1905.05,1888.6,0,0.16
148,2023-08-21,1893.94,1889.4,1899.05,1884.5,0,0.3
149,2023-08-18,1888.19,1889.49,1897.44,1886.2,0,-0.04
150,2023-08-17,1888.89,1892.2,1903.9,1884.5,0,-0.15
151,2023-08-16,1891.76,1901.59,1907.9,1891.3,0,-0.52
152,2023-08-15,1901.56,1907.4,1912.19,1896.15,0,-0.33
153,2023-08-14,1907.9,1913.67,1916.55,1902.2,0,-0.28
154,2023-08-11,1913.32,1912.65,1921.15,1910.94,0,0.07
155,2023-08-10,1912.06,1914.94,1930.11,1911.73,0,-0.13
156,2023-08-09,1914.59,1925.16,1932.48,1914.05,0,-0.53
157,2023-08-08,1924.82,1936.76,1938.15,1922.5,0,-0.6
158,2023-08-07,1936.39,1942.59,1946.81,1931.53,0,-0.27
159,2023-08-04,1941.62,1934.12,1947.19,1929.75,0,0.41
160,2023-08-03,1933.74,1934.66,1939.03,1929.55,0,0.01
161,2023-08-02,1933.56,1945.74,1955.4,1933.0,0,-0.54
162,2023-08-01,1944.08,1965.1,1966.24,1941.2,0,-1.02
163,2023-07-31,1964.19,1959.49,1972.44,1951.0,0,0.25
164,2023-07-28,1959.2,1944.27,1963.71,1944.27,0,0.73
165,2023-07-27,1944.99,1972.08,1982.24,1942.61,0,-1.38
