Date,interest rate,Price,Open,High,Low,Vol.,Change %,USDKRW,S&P 500,Dow Jones,NASDAQ,Copper Close,Gold Close,Corn Close,GDP,CPI,WorkerRate,target
2019-03-01,2.4,3821.9,3816.7,3855.8,3816.4,1740000.0,0.14,1126.76,2803.68994140625,26026.3203125,7595.35009765625,2.932,1293.56,364.0,21104.133,254.277,-5.0,1
2019-03-02,2.4,3823.1,3821.9,3843.2,3783.6,1610000.0,0.03,1126.73,2792.81005859375,25819.650390625,7577.56982421875,2.932,1293.56,364.0,21104.133,254.277,-5.0,1
2019-03-03,2.4,3809.5,3823.2,3836.6,3789.7,1510000.0,-0.36,1126.73,2792.81005859375,25819.650390625,7577.56982421875,2.932,1293.56,364.0,21104.133,254.277,-5.0,0
2019-03-04,2.4,3715.9,3809.7,3828.4,3681.8,2850000.0,-2.45,1126.73,2792.81005859375,25819.650390625,7577.56982421875,2.909,1286.66,365.0,21104.133,254.277,-5.0,0
2019-03-05,2.4,3857.2,3715.9,3873.2,3705.7,3820000.0,3.8,1126.46,2789.64990234375,25806.630859375,7576.35986328125,2.9335,1287.43,366.0,21104.133,254.277,-5.0,1
2019-03-06,2.4,3863.0,3857.2,3887.3,3816.7,2520000.0,0.15,1127.18,2771.449951171875,25673.4609375,7505.919921875,2.9185,1286.76,362.5,21104.133,254.277,-5.0,1
2019-03-07,2.4,3875.1,3863.1,3907.4,3847.9,2600000.0,0.32,1133.18,2748.929931640625,25473.23046875,7421.4599609375,2.9105,1285.74,356.0,21104.133,254.277,-5.0,1
2019-03-08,2.4,3865.9,3875.1,3929.0,3810.7,2960000.0,-0.24,1131.74,2743.070068359375,25450.240234375,7408.14013671875,2.8935,1298.39,354.75,21104.133,254.277,-5.0,0
2019-03-09,2.4,3944.3,3865.6,3964.0,3859.7,2480000.0,2.03,1133.05,2783.300048828125,25650.880859375,7558.06005859375,2.8935,1298.39,354.75,21104.133,254.277,-5.0,1
2019-03-10,2.4,3915.2,3944.4,3944.5,3889.2,1890000.0,-0.74,1133.05,2783.300048828125,25650.880859375,7558.06005859375,2.8935,1298.39,354.75,21104.133,254.277,-5.0,0
2019-03-11,2.4,3870.3,3915.2,3935.5,3842.4,3190000.0,-1.15,1133.05,2783.300048828125,25650.880859375,7558.06005859375,2.901,1294.25,352.5,21104.133,254.277,-5.0,0
2019-03-12,2.4,3886.0,3870.3,3900.1,3817.1,2900000.0,0.41,1127.89,2791.52001953125,25554.66015625,7591.02978515625,2.9285,1302.01,356.5,21104.133,254.277,-5.0,1
2019-03-13,2.4,3865.1,3885.9,3894.7,3847.4,2280000.0,-0.54,1130.47,2810.919921875,25702.890625,7643.41015625,2.9355,1309.28,357.25,21104.133,254.277,-5.0,0
2019-03-14,2.4,3879.0,3865.1,3914.7,3828.4,2860000.0,0.36,1135.05,2808.47998046875,25709.939453125,7630.91015625,2.8915,1296.28,361.5,21104.133,254.277,-5.0,1
2019-03-15,2.4,3924.3,3879.0,3935.7,3874.8,3110000.0,1.17,1134.44,2822.47998046875,25848.869140625,7688.52978515625,2.906,1301.38,373.25,21104.133,254.277,-5.0,1
2019-03-16,2.4,4006.4,3924.4,4050.6,3923.7,3460000.0,2.09,1131.74,2832.93994140625,25914.099609375,7714.47998046875,2.906,1301.38,373.25,21104.133,254.277,-5.0,1
2019-03-17,2.4,3981.5,4006.4,4009.8,3956.3,1870000.0,-0.62,1131.74,2832.93994140625,25914.099609375,7714.47998046875,2.906,1301.38,373.25,21104.133,254.277,-5.0,0
2019-03-18,2.4,3990.2,3981.5,4032.3,3958.5,2620000.0,0.22,1131.74,2832.93994140625,25914.099609375,7714.47998046875,2.909,1303.7,371.5,21104.133,254.277,-5.0,1
2019-03-19,2.4,4017.0,3990.2,4029.9,3972.4,2990000.0,0.67,1129.0,2832.570068359375,25887.380859375,7723.9501953125,2.923,1306.55,371.25,21104.133,254.277,-5.0,1
2019-03-20,2.41,4041.2,4017.0,4050.0,3985.3,3180000.0,0.6,1128.25,2824.22998046875,25745.669921875,7728.97021484375,2.921,1312.48,371.5,21104.133,254.277,-5.0,1
2019-03-21,2.41,3982.2,4041.2,4064.0,3923.8,3880000.0,-1.46,1128.4,2854.8798828125,25962.509765625,7838.9599609375,2.906,1309.45,376.25,21104.133,254.277,-5.0,0
2019-03-22,2.41,3990.4,3982.2,4005.7,3971.8,2830000.0,0.21,1136.8,2800.7099609375,25502.3203125,7642.669921875,2.8425,1313.38,378.25,21104.133,254.277,-5.0,1
2019-03-23,2.41,4002.5,3990.4,4018.2,3980.8,2000000.0,0.3,1131.88,2798.360107421875,25516.830078125,7637.5400390625,2.8425,1313.38,378.25,21104.133,254.277,-5.0,1
2019-03-24,2.41,3994.7,4002.6,4005.7,3967.0,2040000.0,-0.2,1131.88,2798.360107421875,25516.830078125,7637.5400390625,2.8425,1313.38,378.25,21104.133,254.277,-5.0,0
2019-03-25,2.4,3937.0,3994.8,4000.5,3897.9,2860000.0,-1.44,1131.88,2798.360107421875,25516.830078125,7637.5400390625,2.8565,1321.9,379.75,21104.133,254.277,-5.0,0
2019-03-26,2.4,3942.8,3937.1,3950.7,3899.9,2530000.0,0.15,1133.55,2818.4599609375,25657.73046875,7691.52001953125,2.854,1315.51,377.25,21104.133,254.277,-5.0,1
2019-03-27,2.41,4041.7,3942.8,4043.3,3936.2,2780000.0,2.51,1138.09,2805.3701171875,25625.58984375,7643.3798828125,2.863,1309.87,373.75,21104.133,254.277,-5.0,1
2019-03-28,2.41,4025.6,4041.7,4041.7,4008.4,2110000.0,-0.4,1136.65,2815.43994140625,25717.4609375,7669.169921875,2.877,1290.55,374.0,21104.133,254.277,-5.0,0
2019-03-29,2.43,4102.2,4025.7,4123.1,4022.6,3300000.0,1.9,1136.3,2834.39990234375,25928.6796875,7729.31982421875,2.9395,1292.15,356.5,21104.133,254.277,-5.0,1
2019-03-30,2.43,4111.8,4103.7,4138.1,4057.1,2550000.0,0.23,1133.0,2867.18994140625,26258.419921875,7828.91015625,2.9395,1292.15,356.5,21104.133,254.277,-5.0,1
2019-03-31,2.43,4102.3,4111.8,4121.9,4082.2,2430000.0,-0.23,1133.0,2867.18994140625,26258.419921875,7828.91015625,2.9395,1292.15,356.5,21104.133,254.277,-5.0,0
2019-04-01,2.41,4145.1,4102.3,4159.1,4076.8,3220000.0,1.04,1133.0,2867.18994140625,26258.419921875,7828.91015625,2.9285,1287.66,361.75,21384.775,255.233,14.0,1
2019-04-02,2.41,4859.3,4145.1,4899.6,4143.5,14770000.0,17.23,1137.16,2867.239990234375,26179.130859375,7848.68994140625,2.9105,1293.15,361.5,21384.775,255.233,14.0,1
2019-04-03,2.41,4968.7,4859.3,5278.4,4814.0,13830000.0,2.25,1134.29,2873.39990234375,26218.130859375,7895.5498046875,2.9525,1289.9,362.75,21384.775,255.233,14.0,1
2019-04-04,2.41,4902.4,4968.7,5042.5,4789.2,1050000.0,-1.33,1136.05,2879.389892578125,26384.630859375,7891.77978515625,2.915,1292.38,365.25,21384.775,255.233,14.0,0
2019-04-05,2.41,5010.2,4902.5,5029.4,4888.3,851720.0,2.2,1136.87,2892.739990234375,26424.990234375,7938.68994140625,2.9,1291.7,362.5,21384.775,255.233,14.0,1
2019-04-06,2.41,5046.2,5010.0,5198.4,4947.9,952180.0,0.72,1143.25,2895.77001953125,26341.01953125,7953.8798828125,2.9,1291.7,362.5,21384.775,255.233,14.0,1
2019-04-07,2.41,5173.6,5046.1,5219.5,5033.7,841270.0,2.53,1143.25,2895.77001953125,26341.01953125,7953.8798828125,2.9,1291.7,362.5,21384.775,255.233,14.0,1
2019-04-08,2.41,5245.2,5173.5,5300.6,5060.5,928230.0,1.38,1143.25,2895.77001953125,26341.01953125,7953.8798828125,2.937,1297.41,360.0,21384.775,255.233,14.0,1
2019-04-09,2.41,5158.4,5245.0,5245.9,5095.2,784620.0,-1.65,1140.25,2878.199951171875,26150.580078125,7909.27978515625,2.9385,1304.13,360.0,21384.775,255.233,14.0,0
2019-04-10,2.41,5307.8,5158.4,5404.1,5142.9,837510.0,2.89,1137.26,2888.2099609375,26157.16015625,7964.240234375,2.9305,1308.05,361.75,21384.775,255.233,14.0,1
2019-04-11,2.41,5022.6,5307.7,5337.0,4948.0,943490.0,-5.37,1140.73,2888.320068359375,26143.05078125,7947.35986328125,2.892,1292.6,360.0,21384.775,255.233,14.0,0
2019-04-12,2.41,5054.2,5022.7,5080.5,4889.2,779140.0,0.63,1133.0,2907.409912109375,26412.30078125,7984.16015625,2.9495,1290.4,361.0,21384.775,255.233,14.0,1
2019-04-13,2.41,5051.8,5054.2,5093.4,5011.6,577160.0,-0.05,1133.6,2905.580078125,26384.76953125,7976.009765625,2.9495,1290.4,361.0,21384.775,255.233,14.0,0
2019-04-14,2.41,5134.8,5052.0,5153.5,5010.7,566380.0,1.64,1133.6,2905.580078125,26384.76953125,7976.009765625,2.9495,1290.4,361.0,21384.775,255.233,14.0,1
2019-04-15,2.41,5032.3,5135.1,5168.0,4964.2,688200.0,-2.0,1133.6,2905.580078125,26384.76953125,7976.009765625,2.9385,1287.88,362.75,21384.775,255.233,14.0,0
2019-04-16,2.41,5180.9,5031.4,5198.4,5014.4,631050.0,2.95,1136.13,2907.06005859375,26452.66015625,8000.22998046875,2.9345,1276.57,359.0,21384.775,255.233,14.0,1
2019-04-17,2.42,5208.3,5182.1,5230.9,5165.5,806520.0,0.53,1131.7,2900.449951171875,26449.5390625,7996.080078125,2.97,1274.14,358.25,21384.775,255.233,14.0,1
2019-04-18,2.43,5264.7,5208.3,5293.1,5205.0,727970.0,1.08,1136.2,2905.030029296875,26559.5390625,7998.06005859375,2.923,1275.39,358.5,21384.775,255.233,14.0,1
2019-04-19,2.44,5241.0,5264.8,5282.4,5192.1,787090.0,-0.45,1135.4,2907.969970703125,26511.05078125,8015.27001953125,2.918,1275.39,358.5,21384.775,255.233,14.0,0
2019-04-20,2.44,5290.2,5241.0,5327.0,5240.2,782320.0,0.94,1140.52,2907.969970703125,26511.05078125,8015.27001953125,2.918,1275.39,358.5,21384.775,255.233,14.0,1
2019-04-21,2.44,5243.5,5290.2,5308.2,5189.8,811410.0,-0.88,1140.52,2907.969970703125,26511.05078125,8015.27001953125,2.918,1275.39,358.5,21384.775,255.233,14.0,0
2019-04-22,2.44,5346.7,5248.2,5370.2,5170.2,920770.0,1.97,1140.52,2907.969970703125,26511.05078125,8015.27001953125,2.905,1274.92,354.75,21384.775,255.233,14.0,1
2019-04-23,2.44,5511.6,5346.5,5594.4,5291.4,900000.0,3.08,1143.22,2933.679931640625,26656.390625,8120.81982421875,2.898,1272.4,351.25,21384.775,255.233,14.0,1
2019-04-24,2.44,5415.6,5511.2,5589.6,5346.8,994040.0,-1.74,1155.65,2927.25,26597.05078125,8102.009765625,2.9135,1275.36,346.75,21384.775,255.233,14.0,0
2019-04-25,2.44,5209.1,5415.6,5528.2,5137.4,955360.0,-3.81,1160.15,2926.169921875,26462.080078125,8118.68017578125,2.865,1277.35,347.5,21384.775,255.233,14.0,0
2019-04-26,2.44,5298.3,5209.2,5469.3,5159.3,1030000.0,1.71,1158.1,2939.8798828125,26543.330078125,8146.39990234375,2.8915,1286.25,351.25,21384.775,255.233,14.0,1
2019-04-27,2.44,5265.9,5298.2,5318.1,5225.4,833130.0,-0.61,1160.0,2943.030029296875,26554.390625,8161.85009765625,2.8915,1286.25,351.25,21384.775,255.233,14.0,0
2019-04-28,2.44,5302.3,5265.7,5332.5,5234.4,681410.0,0.69,1160.0,2943.030029296875,26554.390625,8161.85009765625,2.8915,1286.25,351.25,21384.775,255.233,14.0,1
2019-04-29,2.45,5235.0,5302.4,5322.9,5188.9,775820.0,-1.27,1160.0,2943.030029296875,26554.390625,8161.85009765625,2.897,1279.8,352.0,21384.775,255.233,14.0,0
2019-04-30,2.45,5320.8,5235.4,5336.6,5195.9,697420.0,1.64,1165.1,2945.830078125,26592.91015625,8095.39013671875,2.904,1283.6,353.25,21384.775,255.233,14.0,1
2019-05-01,2.45,5384.2,5321.1,5396.3,5319.5,623640.0,1.19,1161.61,2923.72998046875,26430.140625,8049.64013671875,2.8015,1276.61,360.0,21384.775,255.296,27.0,1
2019-05-02,2.41,5493.8,5384.6,5530.8,5370.0,722230.0,2.04,1166.62,2917.52001953125,26307.7890625,8036.77001953125,2.7795,1270.54,362.0,21384.775,255.296,27.0,1
2019-05-03,2.4,5766.8,5493.6,5844.2,5478.7,1040000.0,4.97,1165.95,2945.639892578125,26504.94921875,8164.0,2.819,1279.19,363.0,21384.775,255.296,27.0,1
2019-05-04,2.4,5830.9,5768.0,5899.2,5605.0,920610.0,1.11,1169.2,2932.469970703125,26438.48046875,8123.2900390625,2.819,1279.19,363.0,21384.775,255.296,27.0,1
2019-05-05,2.4,5774.9,5830.8,5838.2,5708.2,709020.0,-0.96,1169.2,2932.469970703125,26438.48046875,8123.2900390625,2.819,1279.19,363.0,21384.775,255.296,27.0,0
2019-05-06,2.4,5745.1,5775.1,5801.4,5630.5,755390.0,-0.52,1169.2,2932.469970703125,26438.48046875,8123.2900390625,2.8295,1280.33,355.75,21384.775,255.296,27.0,0
2019-05-07,2.4,5849.5,5745.5,6019.8,5745.5,955880.0,1.82,1172.5,2884.050048828125,25965.08984375,7963.759765625,2.7855,1285.15,358.0,21384.775,255.296,27.0,1
2019-05-08,2.39,5990.3,5849.4,6011.3,5799.1,757130.0,2.41,1170.2,2879.419921875,25967.330078125,7943.31982421875,2.7745,1280.93,355.25,21384.775,255.296,27.0,1
2019-05-09,2.38,6191.5,5990.5,6206.0,5990.0,799960.0,3.36,1183.1,2870.719970703125,25828.359375,7910.58984375,2.7715,1284.14,344.5,21384.775,255.296,27.0,1
2019-05-10,2.38,6386.0,6194.3,6466.6,6157.8,907940.0,3.14,1176.62,2881.39990234375,25942.369140625,7916.93994140625,2.7745,1286.0,342.5,21384.775,255.296,27.0,1
2019-05-11,2.38,7190.3,6386.6,7373.8,6386.5,1310000.0,12.59,1186.94,2811.8701171875,25324.990234375,7647.02001953125,2.7745,1286.0,342.5,21384.775,255.296,27.0,1
2019-05-12,2.38,6984.8,7190.0,7518.9,6802.6,1350000.0,-2.86,1186.94,2811.8701171875,25324.990234375,7647.02001953125,2.7745,1286.0,342.5,21384.775,255.296,27.0,0
2019-05-13,2.38,7806.0,6984.7,8058.3,6893.1,1200000.0,11.76,1186.94,2811.8701171875,25324.990234375,7647.02001953125,2.719,1299.9,347.5,21384.775,255.296,27.0,1
2019-05-14,2.38,7994.6,7806.4,8323.9,7674.0,1330000.0,2.42,1186.94,2834.409912109375,25532.05078125,7734.490234375,2.725,1297.03,360.5,21384.775,255.296,27.0,1
2019-05-15,2.4,8164.6,7994.8,8225.3,7856.5,1130000.0,2.13,1188.74,2850.9599609375,25648.01953125,7822.14990234375,2.743,1296.66,369.5,21384.775,255.296,27.0,1
2019-05-16,2.39,7871.8,8164.8,8293.3,7720.4,1180000.0,-3.59,1190.52,2876.320068359375,25862.6796875,7898.0498046875,2.748,1286.65,379.0,21384.775,255.296,27.0,0
2019-05-17,2.39,7359.5,7871.9,7924.0,6998.6,1430000.0,-6.51,1195.07,2859.530029296875,25764.0,7816.27978515625,2.7385,1277.55,383.25,21384.775,255.296,27.0,0
2019-05-18,2.39,7262.6,7359.9,7458.5,7189.4,865530.0,-1.32,1193.81,2840.22998046875,25679.900390625,7702.3798828125,2.7385,1277.55,383.25,21384.775,255.296,27.0,0
2019-05-19,2.39,8157.2,7261.9,8253.4,7252.3,1080000.0,12.32,1193.81,2840.22998046875,25679.900390625,7702.3798828125,2.7385,1277.55,383.25,21384.775,255.296,27.0,1
2019-05-20,2.39,7965.3,8156.4,8156.4,7604.0,958810.0,-2.35,1193.81,2840.22998046875,25679.900390625,7702.3798828125,2.726,1277.74,389.0,21384.775,255.296,27.0,0
2019-05-21,2.39,7930.3,7965.0,8056.8,7813.2,804880.0,-0.44,1194.31,2864.360107421875,25877.330078125,7785.72021484375,2.715,1274.97,394.25,21384.775,255.296,27.0,0
2019-05-22,2.38,7635.7,7928.7,7999.0,7545.9,821400.0,-3.72,1194.36,2856.27001953125,25776.609375,7750.83984375,2.678,1273.62,394.5,21384.775,255.296,27.0,0
2019-05-23,2.38,7852.1,7637.2,7939.1,7486.8,815140.0,2.83,1189.31,2822.239990234375,25490.470703125,7628.27978515625,2.6805,1283.45,389.75,21384.775,255.296,27.0,1
2019-05-24,2.38,7970.1,7852.8,8124.1,7775.4,868470.0,1.5,1186.2,2826.06005859375,25585.689453125,7637.009765625,2.6995,1284.89,404.25,21384.775,255.296,27.0,1
2019-05-25,2.38,8027.4,7971.4,8090.1,7919.1,691270.0,0.72,1186.2,2802.389892578125,25347.76953125,7607.35009765625,2.6995,1284.89,404.25,21384.775,255.296,27.0,1
2019-05-26,2.38,8630.2,8029.6,8718.6,7866.5,872120.0,7.51,1186.2,2802.389892578125,25347.76953125,7607.35009765625,2.701,1284.89,404.25,21384.775,255.296,27.0,1
2019-05-27,2.38,8760.1,8628.9,8902.8,8607.3,907960.0,1.51,1186.2,2802.389892578125,25347.76953125,7607.35009765625,2.713,1285.2,404.25,21384.775,255.296,27.0,1
2019-05-28,2.39,8716.3,8759.4,8794.1,8568.8,763200.0,-0.5,1186.66,2802.389892578125,25347.76953125,7607.35009765625,2.696,1279.49,420.25,21384.775,255.296,27.0,0
2019-05-29,2.39,8647.8,8715.6,8747.2,8435.3,15430000.0,-0.79,1186.66,2783.02001953125,25126.41015625,7547.31005859375,2.664,1279.6,418.75,21384.775,255.296,27.0,0
2019-05-30,2.39,8271.9,8647.8,9045.9,8054.7,1040000.0,-4.35,1189.14,2788.860107421875,25169.880859375,7567.72021484375,2.6565,1288.85,436.25,21384.775,255.296,27.0,0
2019-05-31,2.4,8558.3,8271.4,8578.8,8135.0,858410.0,3.46,1190.5,2752.06005859375,24815.0390625,7453.14990234375,2.6405,1305.65,427.0,21384.775,255.296,27.0,1
2019-06-01,2.4,8545.7,8556.9,8615.8,8454.0,686750.0,-0.15,1180.97,2744.449951171875,24819.779296875,7333.02001953125,2.6405,1305.65,427.0,21384.775,255.213,-15.0,0
2019-06-02,2.4,8728.6,8545.8,8807.7,8534.8,614540.0,2.14,1180.97,2744.449951171875,24819.779296875,7333.02001953125,2.6405,1305.65,427.0,21384.775,255.213,-15.0,1
2019-06-03,2.38,8124.8,8728.6,8734.9,8102.7,739450.0,-6.92,1180.97,2744.449951171875,24819.779296875,7333.02001953125,2.651,1325.17,424.25,21384.775,255.213,-15.0,0
2019-06-04,2.38,7685.5,8118.1,8118.1,7494.0,966950.0,-5.41,1180.58,2803.27001953125,25332.1796875,7527.1201171875,2.67,1325.28,425.25,21384.775,255.213,-15.0,0
2019-06-05,2.38,7779.1,7685.6,7885.0,7590.4,762940.0,1.22,1178.24,2826.14990234375,25539.5703125,7575.47998046875,2.6245,1330.18,414.75,21384.775,255.213,-15.0,1
2019-06-06,2.37,7784.9,7779.6,7861.4,7480.4,651820.0,0.08,1179.51,2843.489990234375,25720.66015625,7615.5498046875,2.6515,1335.55,420.5,21384.775,255.213,-15.0,1
2019-06-07,2.37,7985.2,7785.8,8099.4,7749.4,588870.0,2.57,1181.27,2873.340087890625,25983.939453125,7742.10009765625,2.6295,1340.7,415.75,21384.775,255.213,-15.0,1
2019-06-08,2.37,7901.4,7985.3,8044.4,7770.5,485810.0,-1.05,1185.01,2886.72998046875,26062.6796875,7823.169921875,2.6295,1340.7,415.75,21384.775,255.213,-15.0,0
2019-06-09,2.37,7635.0,7901.6,7937.5,7516.9,554480.0,-3.37,1185.01,2886.72998046875,26062.6796875,7823.169921875,2.6295,1340.7,415.75,21384.775,255.213,-15.0,0
2019-06-10,2.37,7987.8,7635.0,8012.8,7523.6,641380.0,4.62,1185.01,2886.72998046875,26062.6796875,7823.169921875,2.6625,1328.13,415.75,21384.775,255.213,-15.0,1
2019-06-11,2.37,7888.0,7987.8,8010.4,7714.5,579000.0,-1.25,1178.88,2885.719970703125,26048.509765625,7822.56982421875,2.673,1326.91,427.75,21384.775,255.213,-15.0,0
2019-06-12,2.37,8133.1,7888.0,8198.1,7805.8,607890.0,3.11,1182.82,2879.840087890625,26004.830078125,7792.72021484375,2.655,1333.55,430.0,21384.775,255.213,-15.0,1
2019-06-13,2.37,8219.0,8132.4,8306.1,8028.6,574210.0,1.06,1183.23,2891.639892578125,26106.76953125,7837.1298828125,2.658,1342.35,442.0,21384.775,255.213,-15.0,1
2019-06-14,2.36,8656.1,8218.6,8685.3,8153.2,643170.0,5.32,1184.7,2886.97998046875,26089.609375,7796.66015625,2.631,1341.58,453.0,21384.775,255.213,-15.0,1
2019-06-15,2.36,8812.5,8655.8,8856.7,8582.3,608690.0,1.81,1186.53,2889.669921875,26112.529296875,7845.02001953125,2.631,1341.58,453.0,21384.775,255.213,-15.0,1
2019-06-16,2.36,8962.5,8812.2,9332.0,8771.1,849770.0,1.7,1186.53,2889.669921875,26112.529296875,7845.02001953125,2.631,1341.58,453.0,21384.775,255.213,-15.0,1
2019-06-17,2.38,9318.8,8961.0,9438.1,8959.8,738800.0,3.98,1186.53,2889.669921875,26112.529296875,7845.02001953125,2.6455,1339.54,454.75,21384.775,255.213,-15.0,1
2019-06-18,2.37,9080.6,9318.9,9336.1,8962.7,723170.0,-2.56,1185.37,2917.75,26465.5390625,7953.8798828125,2.7025,1346.48,449.75,21384.775,255.213,-15.0,0
2019-06-19,2.37,9255.4,9080.7,9295.1,9044.0,587570.0,1.93,1185.37,2926.4599609375,26504.0,7987.31982421875,2.6805,1360.27,441.0,21384.775,255.213,-15.0,1
2019-06-20,2.37,9517.0,9255.0,9583.9,9188.4,693620.0,2.83,1159.05,2954.179931640625,26753.169921875,8051.33984375,2.7125,1388.18,450.0,21384.775,255.213,-15.0,1
2019-06-21,2.38,10179.3,9517.7,10184.3,9517.4,769120.0,6.96,1163.25,2950.4599609375,26719.130859375,8031.7099609375,2.7055,1399.05,442.25,21384.775,255.213,-15.0,1
2019-06-22,2.38,10721.7,10178.1,11160.5,10031.3,1090000.0,5.33,1156.14,2945.35009765625,26727.5390625,8005.7001953125,2.7055,1399.05,442.25,21384.775,255.213,-15.0,1
2019-06-23,2.38,10897.1,10721.5,11361.3,10557.8,683790.0,1.64,1156.14,2945.35009765625,26727.5390625,8005.7001953125,2.7055,1399.05,442.25,21384.775,255.213,-15.0,1
2019-06-24,2.38,11046.4,10897.3,11114.4,10622.6,566960.0,1.37,1156.14,2945.35009765625,26727.5390625,8005.7001953125,2.7065,1419.55,446.75,21384.775,255.213,-15.0,1
2019-06-25,2.38,11809.9,11046.6,11833.9,11033.7,781090.0,6.91,1155.97,2917.3798828125,26548.220703125,7884.72021484375,2.7365,1423.25,447.5,21384.775,255.213,-15.0,1
2019-06-26,2.38,13063.8,11811.6,13929.8,11747.3,1480000.0,10.62,1156.36,2913.780029296875,26536.8203125,7909.97021484375,2.7155,1408.75,443.25,21384.775,255.213,-15.0,1
2019-06-27,2.38,11287.8,13062.4,13422.0,10493.5,1590000.0,-13.59,1157.86,2924.919921875,26526.580078125,7967.759765625,2.7165,1409.68,440.0,21384.775,255.213,-15.0,0
2019-06-28,2.4,12409.1,11288.4,12461.8,10970.5,1090000.0,9.93,1154.58,2941.760009765625,26599.9609375,8006.240234375,2.7135,1409.5,420.25,21384.775,255.213,-15.0,1
2019-06-29,2.4,11906.5,12408.0,12422.9,11490.8,834620.0,-4.05,1158.5,2964.330078125,26717.4296875,8091.16015625,2.7135,1409.5,420.25,21384.775,255.213,-15.0,0
2019-06-30,2.4,10818.6,11906.0,12179.3,10765.4,880770.0,-9.14,1158.5,2964.330078125,26717.4296875,8091.16015625,2.7135,1409.5,420.25,21384.775,255.213,-15.0,0
2019-07-01,2.39,10616.6,10821.4,11254.5,10041.6,1040000.0,-1.87,1158.5,2964.330078125,26717.4296875,8091.16015625,2.688,1384.31,412.0,21694.282,255.802,33.0,0
2019-07-02,2.4,10835.9,10615.5,10923.5,9728.5,1120000.0,2.07,1166.31,2973.010009765625,26786.6796875,8109.08984375,2.664,1418.44,413.5,21694.282,255.802,33.0,1
2019-07-03,2.41,11900.8,10835.9,11931.8,10835.9,998730.0,9.83,1171.14,2995.820068359375,26966.0,8170.22998046875,2.683,1418.94,433.0,21694.282,255.802,33.0,1
2019-07-04,2.41,11163.1,11899.3,11948.0,11087.1,840340.0,-6.2,1171.14,2990.409912109375,26922.119140625,8161.7900390625,2.68,1415.64,433.0,21694.282,255.802,33.0,0
2019-07-05,2.42,10970.2,11159.7,11381.8,10810.3,772670.0,-1.73,1170.26,2990.409912109375,26922.119140625,8161.7900390625,2.661,1399.95,434.0,21694.282,255.802,33.0,0
2019-07-06,2.42,11268.0,10969.8,11650.2,10967.9,688960.0,2.71,1181.31,2975.949951171875,26806.140625,8098.3798828125,2.661,1399.95,434.0,21694.282,255.802,33.0,1
2019-07-07,2.42,11415.9,11267.9,11524.6,11108.1,601930.0,1.31,1181.31,2975.949951171875,26806.140625,8098.3798828125,2.661,1399.95,434.0,21694.282,255.802,33.0,1
2019-07-08,2.41,12252.6,11415.8,12332.3,11304.8,695600.0,7.33,1181.31,2975.949951171875,26806.140625,8098.3798828125,2.659,1395.5,438.5,21694.282,255.802,33.0,1
2019-07-09,2.41,12541.5,12250.6,12772.9,12111.2,847840.0,2.36,1180.2,2979.6298828125,26783.490234375,8141.72998046875,2.625,1397.9,431.75,21694.282,255.802,33.0,1
2019-07-10,2.41,12110.6,12542.8,13134.4,11594.9,1110000.0,-3.44,1181.58,2993.070068359375,26860.19921875,8202.5302734375,2.694,1419.0,434.25,21694.282,255.802,33.0,0
2019-07-11,2.4,11342.3,12111.6,12111.6,11029.0,943130.0,-6.34,1173.35,2999.909912109375,27088.080078125,8196.0400390625,2.6875,1404.0,447.75,21694.282,255.802,33.0,0
2019-07-12,2.38,11762.1,11343.7,11881.4,11109.8,738170.0,3.7,1178.71,3013.77001953125,27332.029296875,8244.1396484375,2.694,1415.74,449.5,21694.282,255.802,33.0,1
2019-07-13,2.38,11364.9,11762.8,11798.4,10839.4,747710.0,-3.38,1179.04,3014.300048828125,27359.16015625,8258.1904296875,2.694,1415.74,449.5,21694.282,255.802,33.0,0
2019-07-14,2.38,10200.1,11364.3,11448.7,10128.9,840760.0,-10.25,1179.04,3014.300048828125,27359.16015625,8258.1904296875,2.694,1415.74,449.5,21694.282,255.802,33.0,0
2019-07-15,2.4,10845.9,10199.9,11064.7,9885.4,956520.0,6.33,1179.04,3014.300048828125,27359.16015625,8258.1904296875,2.711,1414.08,441.0,21694.282,255.802,33.0,1
2019-07-16,2.41,9424.8,10844.0,11019.5,9375.3,1050000.0,-13.1,1177.31,3004.0400390625,27335.630859375,8222.7998046875,2.7,1406.33,435.25,21694.282,255.802,33.0,0
2019-07-17,2.41,9723.2,9425.1,9983.6,9082.6,1030000.0,3.17,1181.09,2984.419921875,27219.849609375,8185.2099609375,2.716,1426.8,436.0,21694.282,255.802,33.0,1
2019-07-18,2.41,10651.4,9723.1,10787.1,9390.0,974490.0,9.55,1178.29,2995.110107421875,27222.970703125,8207.240234375,2.71,1446.3,424.5,21694.282,255.802,33.0,1
2019-07-19,2.41,10571.5,10651.6,10758.4,10160.7,727790.0,-0.75,1173.92,2976.610107421875,27154.19921875,8146.490234375,2.7525,1425.3,430.75,21694.282,255.802,33.0,0
2019-07-20,2.41,10826.7,10571.9,11155.6,10462.0,668940.0,2.41,1178.17,2985.030029296875,27171.900390625,8204.1396484375,2.7525,1425.3,430.75,21694.282,255.802,33.0,1
2019-07-21,2.41,10714.4,10827.0,10883.8,10442.5,562170.0,-1.04,1178.17,2985.030029296875,27171.900390625,8204.1396484375,2.7525,1425.3,430.75,21694.282,255.802,33.0,0
