Date,interest rate,Price,Vol.,USDKRW,S&P 500,Dow Jones,NASDAQ,Copper Close,Gold Close,Corn Close,GDP,CPI,WorkerRate,target
2018-12-03,2.19,3897.8,355100.0,1110.2,2790.3701171875,25826.4296875,7441.509765625,2.8085,1231.08,371.25,20917.867,252.767,-6.0,0
2018-12-04,2.2,3958.5,326710.0,1108.82,2700.06005859375,25027.0703125,7158.43017578125,2.757,1238.55,374.25,20917.867,252.767,-6.0,1
2018-12-05,2.2,3771.6,341600.0,1108.82,2695.949951171875,24947.669921875,7188.259765625,2.775,1237.56,374.25,20917.867,252.767,-6.0,0
2018-12-06,2.2,3508.6,467540.0,1122.07,2695.949951171875,24947.669921875,7188.259765625,2.744,1237.99,372.0,20917.867,252.767,-6.0,0
2018-12-07,2.19,3422.2,639330.0,1121.8,2633.080078125,24388.94921875,6969.25,2.7595,1248.1,374.0,20917.867,252.767,-6.0,0
2018-12-08,2.19,3430.4,424400.0,1128.3,2637.719970703125,24423.259765625,7020.52001953125,2.7595,1248.1,374.0,20917.867,252.767,-6.0,1
2018-12-09,2.19,3567.5,327930.0,1128.3,2637.719970703125,24423.259765625,7020.52001953125,2.7595,1248.1,374.0,20917.867,252.767,-6.0,1
2018-12-10,2.2,3460.5,394490.0,1128.3,2637.719970703125,24423.259765625,7020.52001953125,2.72,1244.59,374.25,20917.867,252.767,-6.0,0
2018-12-11,2.19,3407.7,418530.0,1128.6,2636.780029296875,24370.240234375,7031.830078125,2.768,1242.94,375.0,20917.867,252.767,-6.0,0
2018-12-12,2.19,3466.1,391170.0,1124.51,2651.070068359375,24527.26953125,7098.31005859375,2.7715,1245.8,376.25,20917.867,252.767,-6.0,1
2018-12-13,2.19,3315.3,435890.0,1124.73,2650.5400390625,24597.380859375,7070.330078125,2.7665,1242.46,375.5,20917.867,252.767,-6.0,0
2018-12-14,2.19,3247.8,445560.0,1133.2,2599.949951171875,24100.509765625,6910.66015625,2.7615,1238.21,376.75,20917.867,252.767,-6.0,0
2018-12-15,2.19,3228.7,332950.0,1130.17,2545.93994140625,23592.98046875,6753.72998046875,2.7615,1238.21,376.75,20917.867,252.767,-6.0,0
2018-12-16,2.19,3247.9,335690.0,1130.17,2545.93994140625,23592.98046875,6753.72998046875,2.7615,1238.21,376.75,20917.867,252.767,-6.0,1
2018-12-17,2.2,3526.1,534780.0,1130.17,2545.93994140625,23592.98046875,6753.72998046875,2.7545,1245.91,384.0,20917.867,252.767,-6.0,1
2018-12-18,2.2,3668.0,698530.0,1127.76,2546.159912109375,23675.640625,6783.91015625,2.665,1249.38,385.5,20917.867,252.767,-6.0,1
2018-12-19,2.2,3687.1,792400.0,1120.96,2506.9599609375,23323.66015625,6636.830078125,2.7195,1243.39,381.75,20917.867,252.767,-6.0,1
2018-12-20,2.4,4076.0,958580.0,1123.87,2467.419921875,22859.599609375,6528.41015625,2.7005,1260.14,375.25,20917.867,252.767,-6.0,1
2018-12-21,2.4,3850.9,748760.0,1125.3,2416.6201171875,22445.369140625,6332.990234375,2.6765,1256.01,378.5,20917.867,252.767,-6.0,0
2018-12-22,2.4,3964.4,554590.0,1125.3,2351.10009765625,21792.19921875,6192.919921875,2.6765,1256.01,378.5,20917.867,252.767,-6.0,1
2018-12-23,2.4,3944.4,572210.0,1125.3,2351.10009765625,21792.19921875,6192.919921875,2.6765,1256.01,378.5,20917.867,252.767,-6.0,0
2018-12-24,2.4,4026.1,716290.0,1125.3,2351.10009765625,21792.19921875,6192.919921875,2.666,1269.13,377.75,20917.867,252.767,-6.0,1
2018-12-25,2.4,3762.5,670940.0,1125.3,2467.699951171875,22878.44921875,6554.35986328125,2.661,1269.13,377.75,20917.867,252.767,-6.0,0
2018-12-26,2.4,3793.7,567110.0,1124.23,2467.699951171875,22878.44921875,6554.35986328125,2.7045,1266.98,373.25,20917.867,252.767,-6.0,1
2018-12-27,2.4,3586.9,543440.0,1121.37,2488.830078125,23138.8203125,6579.490234375,2.671,1275.22,374.5,20917.867,252.767,-6.0,0
2018-12-28,2.4,3861.6,565240.0,1114.9,2485.739990234375,23062.400390625,6584.52001953125,2.6815,1280.75,375.5,20917.867,252.767,-6.0,1
2018-12-29,2.4,3706.8,505410.0,1112.85,2506.85009765625,23327.4609375,6635.27978515625,2.6815,1280.75,375.5,20917.867,252.767,-6.0,0
2018-12-30,2.4,3815.0,519169.99999999994,1112.85,2506.85009765625,23327.4609375,6635.27978515625,2.6815,1280.75,375.5,20917.867,252.767,-6.0,1
2018-12-31,2.4,3709.4,545830.0,1112.85,2506.85009765625,23327.4609375,6635.27978515625,2.631,1282.82,375.0,20917.867,252.767,-6.0,0
2019-01-01,2.4,3809.4,469110.0,1112.85,2510.030029296875,23346.240234375,6665.93994140625,2.652,1282.62,375.0,21104.133,252.561,11.0,1
2019-01-02,2.4,3873.8,554470.0,1119.11,2510.030029296875,23346.240234375,6665.93994140625,2.623,1284.77,375.75,21104.133,252.561,11.0,1
2019-01-03,2.4,3780.1,450320.0,1124.64,2447.889892578125,22686.220703125,6463.5,2.568,1293.99,379.75,21104.133,252.561,11.0,0
2019-01-04,2.4,3802.7,488700.0,1116.73,2531.93994140625,23433.16015625,6738.85986328125,2.6475,1284.92,383.0,21104.133,252.561,11.0,1
2019-01-05,2.4,3785.4,468450.0,1117.5,2549.68994140625,23531.349609375,6823.47021484375,2.6475,1284.92,383.0,21104.133,252.561,11.0,0
2019-01-06,2.4,4004.1,529890.0,1117.5,2549.68994140625,23531.349609375,6823.47021484375,2.6475,1284.92,383.0,21104.133,252.561,11.0,1
2019-01-07,2.4,3985.9,500880.0,1117.5,2549.68994140625,23531.349609375,6823.47021484375,2.637,1288.67,382.25,21104.133,252.561,11.0,0
2019-01-08,2.4,3971.0,514080.00000000006,1122.93,2574.409912109375,23787.44921875,6897.0,2.656,1285.35,380.0,21104.133,252.561,11.0,0
2019-01-09,2.4,3978.0,473420.0,1117.7,2584.9599609375,23879.119140625,6957.080078125,2.657,1293.13,382.0,21104.133,252.561,11.0,1
2019-01-10,2.4,3603.7,697310.0,1116.1,2596.639892578125,24001.919921875,6986.06982421875,2.6375,1286.38,376.25,21104.133,252.561,11.0,0
2019-01-11,2.4,3616.5,551640.0,1117.18,2596.260009765625,23995.94921875,6971.47998046875,2.662,1288.0,378.25,21104.133,252.561,11.0,1
2019-01-12,2.4,3597.2,435060.0,1117.18,2582.610107421875,23909.83984375,6905.919921875,2.662,1288.0,378.25,21104.133,252.561,11.0,0
2019-01-13,2.4,3490.2,452790.0,1117.18,2582.610107421875,23909.83984375,6905.919921875,2.662,1288.0,378.25,21104.133,252.561,11.0,0
2019-01-14,2.4,3638.1,539930.0,1117.18,2582.610107421875,23909.83984375,6905.919921875,2.635,1291.73,378.5,21104.133,252.561,11.0,1
2019-01-15,2.4,3571.3,544850.0,1122.59,2610.300048828125,24065.58984375,7023.830078125,2.6345,1289.31,371.25,21104.133,252.561,11.0,0
2019-01-16,2.4,3588.0,487340.0,1119.1,2616.10009765625,24207.16015625,7034.68994140625,2.6735,1293.52,374.0,21104.133,252.561,11.0,1
2019-01-17,2.4,3626.4,525100.0,1123.34,2635.9599609375,24370.099609375,7084.4599609375,2.68,1291.9,380.0,21104.133,252.561,11.0,1
2019-01-18,2.4,3605.6,488160.0,1122.8,2670.7099609375,24706.349609375,7157.22998046875,2.719,1281.49,381.75,21104.133,252.561,11.0,0
2019-01-19,2.4,3677.8,537060.0,1122.8,2632.89990234375,24404.48046875,7020.35986328125,2.719,1281.49,381.75,21104.133,252.561,11.0,1
2019-01-20,2.4,3542.3,563310.0,1122.8,2632.89990234375,24404.48046875,7020.35986328125,2.709,1281.49,380.5,21104.133,252.561,11.0,0
2019-01-21,2.4,3536.7,394170.0,1122.8,2632.89990234375,24404.48046875,7020.35986328125,2.682,1280.28,380.5,21104.133,252.561,11.0,0
2019-01-22,2.4,3580.1,447700.0,1129.52,2632.89990234375,24404.48046875,7020.35986328125,2.6595,1285.04,379.0,21104.133,252.561,11.0,1
2019-01-23,2.4,3561.5,445870.0,1127.89,2638.699951171875,24575.619140625,7025.77001953125,2.6545,1282.39,378.75,21104.133,252.561,11.0,0
2019-01-24,2.4,3574.3,428600.0,1126.33,2642.330078125,24553.240234375,7073.4599609375,2.6445,1280.94,377.0,21104.133,252.561,11.0,1
2019-01-25,2.4,3572.0,448890.0,1117.58,2664.760009765625,24737.19921875,7164.85986328125,2.729,1303.22,380.25,21104.133,252.561,11.0,0
2019-01-26,2.4,3570.9,432550.0,1118.7,2643.85009765625,24528.220703125,7085.68017578125,2.729,1303.22,380.25,21104.133,252.561,11.0,0
2019-01-27,2.4,3555.6,464020.0,1118.7,2643.85009765625,24528.220703125,7085.68017578125,2.729,1303.22,380.25,21104.133,252.561,11.0,0
2019-01-28,2.4,3442.8,620850.0,1118.7,2643.85009765625,24528.220703125,7085.68017578125,2.68,1303.53,379.75,21104.133,252.561,11.0,0
2019-01-29,2.4,3414.8,585460.0,1117.75,2640.0,24579.9609375,7028.2900390625,2.725,1311.93,377.25,21104.133,252.561,11.0,0
2019-01-30,2.4,3460.0,600250.0,1117.29,2681.050048828125,25014.859375,7183.080078125,2.772,1319.91,381.25,21104.133,252.561,11.0,1
2019-01-31,2.4,3437.2,477070.0,1111.82,2704.10009765625,24999.669921875,7281.740234375,2.789,1320.94,376.5,21104.133,252.561,11.0,0
2019-02-01,2.4,3467.9,481580.0,1118.31,2706.530029296875,25063.890625,7263.8701171875,2.7775,1318.0,378.25,21104.133,253.319,8.0,1
2019-02-02,2.4,3502.5,443600.0,1119.15,2724.8701171875,25239.369140625,7347.5400390625,2.7775,1318.0,378.25,21104.133,253.319,8.0,1
2019-02-03,2.4,3459.1,451660.0,1119.15,2724.8701171875,25239.369140625,7347.5400390625,2.7775,1318.0,378.25,21104.133,253.319,8.0,0
2019-02-04,2.4,3462.8,503920.0,1119.15,2724.8701171875,25239.369140625,7347.5400390625,2.7975,1311.75,379.25,21104.133,253.319,8.0,1
2019-02-05,2.4,3468.4,460950.0,1117.2,2737.699951171875,25411.51953125,7402.080078125,2.8205,1315.01,380.75,21104.133,253.319,8.0,1
2019-02-06,2.4,3404.3,514210.00000000006,1119.35,2731.610107421875,25390.30078125,7375.27978515625,2.84,1306.22,380.0,21104.133,253.319,8.0,0
2019-02-07,2.4,3397.7,471360.0,1124.11,2706.050048828125,25169.529296875,7288.35009765625,2.832,1310.09,376.5,21104.133,253.319,8.0,0
2019-02-08,2.4,3661.7,699230.0,1123.14,2707.8798828125,25106.330078125,7298.2001953125,2.814,1314.07,374.25,21104.133,253.319,8.0,1
2019-02-09,2.4,3661.4,454800.0,1126.05,2709.800048828125,25053.109375,7307.89990234375,2.814,1314.07,374.25,21104.133,253.319,8.0,0
2019-02-10,2.4,3679.0,501900.0,1126.05,2709.800048828125,25053.109375,7307.89990234375,2.814,1314.07,374.25,21104.133,253.319,8.0,1
2019-02-11,2.4,3631.8,517280.0,1126.05,2709.800048828125,25053.109375,7307.89990234375,2.793,1308.33,372.75,21104.133,253.319,8.0,0
2019-02-12,2.4,3632.0,545820.0,1122.27,2744.72998046875,25425.759765625,7414.6201171875,2.775,1310.89,378.25,21104.133,253.319,8.0,1
2019-02-13,2.4,3611.5,558020.0,1123.32,2753.030029296875,25543.26953125,7420.3798828125,2.776,1306.19,378.75,21104.133,253.319,8.0,0
2019-02-14,2.4,3592.6,498140.0,1128.0,2745.72998046875,25439.390625,7426.9501953125,2.7785,1312.55,374.75,21104.133,253.319,8.0,0
2019-02-15,2.4,3604.7,516210.00000000006,1125.59,2775.60009765625,25883.25,7472.41015625,2.8025,1321.41,374.75,21104.133,253.319,8.0,1
2019-02-16,2.4,3616.8,485630.0,1125.59,2779.760009765625,25891.3203125,7486.77001953125,2.8025,1321.41,374.75,21104.133,253.319,8.0,1
2019-02-17,2.4,3664.2,580510.0,1125.59,2779.760009765625,25891.3203125,7486.77001953125,2.816,1321.41,374.75,21104.133,253.319,8.0,1
2019-02-18,2.4,3896.0,933150.0,1125.59,2779.760009765625,25891.3203125,7486.77001953125,2.838,1326.9,375.0,21104.133,253.319,8.0,1
2019-02-19,2.4,3914.3,1440000.0,1124.54,2779.760009765625,25891.3203125,7486.77001953125,2.8775,1341.16,369.75,21104.133,253.319,8.0,1
2019-02-20,2.4,3972.4,698010.0,1124.54,2784.699951171875,25954.439453125,7489.06982421875,2.92,1338.49,370.75,21104.133,253.319,8.0,1
2019-02-21,2.4,3936.6,668160.0,1125.53,2774.8798828125,25850.630859375,7459.7099609375,2.8975,1323.49,375.5,21104.133,253.319,8.0,0
2019-02-22,2.4,3965.2,649550.0,1121.07,2792.669921875,26031.810546875,7527.5400390625,2.949,1327.8,375.25,21104.133,253.319,8.0,1
2019-02-23,2.4,4120.4,727850.0,1116.1,2796.110107421875,26091.94921875,7554.4599609375,2.949,1327.8,375.25,21104.133,253.319,8.0,1
2019-02-24,2.4,3755.2,977780.0,1116.1,2796.110107421875,26091.94921875,7554.4599609375,2.949,1327.8,375.25,21104.133,253.319,8.0,0
2019-02-25,2.4,3833.7,765870.0,1116.1,2796.110107421875,26091.94921875,7554.4599609375,2.947,1327.12,370.5,21104.133,253.319,8.0,1
2019-02-26,2.4,3810.3,2089999.9999999998,1116.88,2793.89990234375,26057.98046875,7549.2998046875,2.948,1328.96,366.25,21104.133,253.319,8.0,0
2019-02-27,2.4,3814.6,2820000.0,1117.74,2792.3798828125,25985.16015625,7554.509765625,2.9625,1319.88,363.75,21104.133,253.319,8.0,1
2019-02-28,2.4,3816.6,2310000.0,1124.65,2784.489990234375,25916.0,7532.52978515625,2.948,1313.05,362.0,21104.133,253.319,8.0,1
2019-03-01,2.4,3821.9,1740000.0,1126.76,2803.68994140625,26026.3203125,7595.35009765625,2.932,1293.56,364.0,21104.133,254.277,-5.0,1
2019-03-02,2.4,3823.1,1610000.0,1126.73,2792.81005859375,25819.650390625,7577.56982421875,2.932,1293.56,364.0,21104.133,254.277,-5.0,1
2019-03-03,2.4,3809.5,1510000.0,1126.73,2792.81005859375,25819.650390625,7577.56982421875,2.932,1293.56,364.0,21104.133,254.277,-5.0,0
2019-03-04,2.4,3715.9,2850000.0,1126.73,2792.81005859375,25819.650390625,7577.56982421875,2.909,1286.66,365.0,21104.133,254.277,-5.0,0
2019-03-05,2.4,3857.2,3820000.0,1126.46,2789.64990234375,25806.630859375,7576.35986328125,2.9335,1287.43,366.0,21104.133,254.277,-5.0,1
2019-03-06,2.4,3863.0,2520000.0,1127.18,2771.449951171875,25673.4609375,7505.919921875,2.9185,1286.76,362.5,21104.133,254.277,-5.0,1
2019-03-07,2.4,3875.1,2600000.0,1133.18,2748.929931640625,25473.23046875,7421.4599609375,2.9105,1285.74,356.0,21104.133,254.277,-5.0,1
2019-03-08,2.4,3865.9,2960000.0,1131.74,2743.070068359375,25450.240234375,7408.14013671875,2.8935,1298.39,354.75,21104.133,254.277,-5.0,0
2019-03-09,2.4,3944.3,2480000.0,1133.05,2783.300048828125,25650.880859375,7558.06005859375,2.8935,1298.39,354.75,21104.133,254.277,-5.0,1
2019-03-10,2.4,3915.2,1890000.0,1133.05,2783.300048828125,25650.880859375,7558.06005859375,2.8935,1298.39,354.75,21104.133,254.277,-5.0,0
2019-03-11,2.4,3870.3,3190000.0,1133.05,2783.300048828125,25650.880859375,7558.06005859375,2.901,1294.25,352.5,21104.133,254.277,-5.0,0
2019-03-12,2.4,3886.0,2900000.0,1127.89,2791.52001953125,25554.66015625,7591.02978515625,2.9285,1302.01,356.5,21104.133,254.277,-5.0,1
2019-03-13,2.4,3865.1,2280000.0,1130.47,2810.919921875,25702.890625,7643.41015625,2.9355,1309.28,357.25,21104.133,254.277,-5.0,0
2019-03-14,2.4,3879.0,2860000.0,1135.05,2808.47998046875,25709.939453125,7630.91015625,2.8915,1296.28,361.5,21104.133,254.277,-5.0,1
2019-03-15,2.4,3924.3,3110000.0,1134.44,2822.47998046875,25848.869140625,7688.52978515625,2.906,1301.38,373.25,21104.133,254.277,-5.0,1
2019-03-16,2.4,4006.4,3460000.0,1131.74,2832.93994140625,25914.099609375,7714.47998046875,2.906,1301.38,373.25,21104.133,254.277,-5.0,1
2019-03-17,2.4,3981.5,1870000.0,1131.74,2832.93994140625,25914.099609375,7714.47998046875,2.906,1301.38,373.25,21104.133,254.277,-5.0,0
2019-03-18,2.4,3990.2,2620000.0,1131.74,2832.93994140625,25914.099609375,7714.47998046875,2.909,1303.7,371.5,21104.133,254.277,-5.0,1
2019-03-19,2.4,4017.0,2990000.0,1129.0,2832.570068359375,25887.380859375,7723.9501953125,2.923,1306.55,371.25,21104.133,254.277,-5.0,1
2019-03-20,2.41,4041.2,3180000.0,1128.25,2824.22998046875,25745.669921875,7728.97021484375,2.921,1312.48,371.5,21104.133,254.277,-5.0,1
2019-03-21,2.41,3982.2,3880000.0,1128.4,2854.8798828125,25962.509765625,7838.9599609375,2.906,1309.45,376.25,21104.133,254.277,-5.0,0
2019-03-22,2.41,3990.4,2830000.0,1136.8,2800.7099609375,25502.3203125,7642.669921875,2.8425,1313.38,378.25,21104.133,254.277,-5.0,1
2019-03-23,2.41,4002.5,2000000.0,1131.88,2798.360107421875,25516.830078125,7637.5400390625,2.8425,1313.38,378.25,21104.133,254.277,-5.0,1
2019-03-24,2.41,3994.7,2040000.0,1131.88,2798.360107421875,25516.830078125,7637.5400390625,2.8425,1313.38,378.25,21104.133,254.277,-5.0,0
2019-03-25,2.4,3937.0,2860000.0,1131.88,2798.360107421875,25516.830078125,7637.5400390625,2.8565,1321.9,379.75,21104.133,254.277,-5.0,0
2019-03-26,2.4,3942.8,2530000.0,1133.55,2818.4599609375,25657.73046875,7691.52001953125,2.854,1315.51,377.25,21104.133,254.277,-5.0,1
2019-03-27,2.41,4041.7,2780000.0,1138.09,2805.3701171875,25625.58984375,7643.3798828125,2.863,1309.87,373.75,21104.133,254.277,-5.0,1
2019-03-28,2.41,4025.6,2110000.0,1136.65,2815.43994140625,25717.4609375,7669.169921875,2.877,1290.55,374.0,21104.133,254.277,-5.0,0
2019-03-29,2.43,4102.2,3300000.0,1136.3,2834.39990234375,25928.6796875,7729.31982421875,2.9395,1292.15,356.5,21104.133,254.277,-5.0,1
2019-03-30,2.43,4111.8,2550000.0,1133.0,2867.18994140625,26258.419921875,7828.91015625,2.9395,1292.15,356.5,21104.133,254.277,-5.0,1
2019-03-31,2.43,4102.3,2430000.0,1133.0,2867.18994140625,26258.419921875,7828.91015625,2.9395,1292.15,356.5,21104.133,254.277,-5.0,0
2019-04-01,2.41,4145.1,3220000.0,1133.0,2867.18994140625,26258.419921875,7828.91015625,2.9285,1287.66,361.75,21384.775,255.233,14.0,1
2019-04-02,2.41,4859.3,14770000.0,1137.16,2867.239990234375,26179.130859375,7848.68994140625,2.9105,1293.15,361.5,21384.775,255.233,14.0,1
2019-04-03,2.41,4968.7,13830000.0,1134.29,2873.39990234375,26218.130859375,7895.5498046875,2.9525,1289.9,362.75,21384.775,255.233,14.0,1
2019-04-04,2.41,4902.4,1050000.0,1136.05,2879.389892578125,26384.630859375,7891.77978515625,2.915,1292.38,365.25,21384.775,255.233,14.0,0
2019-04-05,2.41,5010.2,851720.0,1136.87,2892.739990234375,26424.990234375,7938.68994140625,2.9,1291.7,362.5,21384.775,255.233,14.0,1
2019-04-06,2.41,5046.2,952180.0,1143.25,2895.77001953125,26341.01953125,7953.8798828125,2.9,1291.7,362.5,21384.775,255.233,14.0,1
2019-04-07,2.41,5173.6,841270.0,1143.25,2895.77001953125,26341.01953125,7953.8798828125,2.9,1291.7,362.5,21384.775,255.233,14.0,1
2019-04-08,2.41,5245.2,928230.0,1143.25,2895.77001953125,26341.01953125,7953.8798828125,2.937,1297.41,360.0,21384.775,255.233,14.0,1
2019-04-09,2.41,5158.4,784620.0,1140.25,2878.199951171875,26150.580078125,7909.27978515625,2.9385,1304.13,360.0,21384.775,255.233,14.0,0
2019-04-10,2.41,5307.8,837510.0,1137.26,2888.2099609375,26157.16015625,7964.240234375,2.9305,1308.05,361.75,21384.775,255.233,14.0,1
2019-04-11,2.41,5022.6,943490.0,1140.73,2888.320068359375,26143.05078125,7947.35986328125,2.892,1292.6,360.0,21384.775,255.233,14.0,0
2019-04-12,2.41,5054.2,779140.0,1133.0,2907.409912109375,26412.30078125,7984.16015625,2.9495,1290.4,361.0,21384.775,255.233,14.0,1
2019-04-13,2.41,5051.8,577160.0,1133.6,2905.580078125,26384.76953125,7976.009765625,2.9495,1290.4,361.0,21384.775,255.233,14.0,0
2019-04-14,2.41,5134.8,566380.0,1133.6,2905.580078125,26384.76953125,7976.009765625,2.9495,1290.4,361.0,21384.775,255.233,14.0,1
2019-04-15,2.41,5032.3,688200.0,1133.6,2905.580078125,26384.76953125,7976.009765625,2.9385,1287.88,362.75,21384.775,255.233,14.0,0
2019-04-16,2.41,5180.9,631050.0,1136.13,2907.06005859375,26452.66015625,8000.22998046875,2.9345,1276.57,359.0,21384.775,255.233,14.0,1
2019-04-17,2.42,5208.3,806520.0,1131.7,2900.449951171875,26449.5390625,7996.080078125,2.97,1274.14,358.25,21384.775,255.233,14.0,1
2019-04-18,2.43,5264.7,727970.0,1136.2,2905.030029296875,26559.5390625,7998.06005859375,2.923,1275.39,358.5,21384.775,255.233,14.0,1
2019-04-19,2.44,5241.0,787090.0,1135.4,2907.969970703125,26511.05078125,8015.27001953125,2.918,1275.39,358.5,21384.775,255.233,14.0,0
2019-04-20,2.44,5290.2,782320.0,1140.52,2907.969970703125,26511.05078125,8015.27001953125,2.918,1275.39,358.5,21384.775,255.233,14.0,1
2019-04-21,2.44,5243.5,811410.0,1140.52,2907.969970703125,26511.05078125,8015.27001953125,2.918,1275.39,358.5,21384.775,255.233,14.0,0
2019-04-22,2.44,5346.7,920770.0,1140.52,2907.969970703125,26511.05078125,8015.27001953125,2.905,1274.92,354.75,21384.775,255.233,14.0,1
2019-04-23,2.44,5511.6,900000.0,1143.22,2933.679931640625,26656.390625,8120.81982421875,2.898,1272.4,351.25,21384.775,255.233,14.0,1
2019-04-24,2.44,5415.6,994040.0,1155.65,2927.25,26597.05078125,8102.009765625,2.9135,1275.36,346.75,21384.775,255.233,14.0,0
2019-04-25,2.44,5209.1,955360.0,1160.15,2926.169921875,26462.080078125,8118.68017578125,2.865,1277.35,347.5,21384.775,255.233,14.0,0
2019-04-26,2.44,5298.3,1030000.0,1158.1,2939.8798828125,26543.330078125,8146.39990234375,2.8915,1286.25,351.25,21384.775,255.233,14.0,1
2019-04-27,2.44,5265.9,833130.0,1160.0,2943.030029296875,26554.390625,8161.85009765625,2.8915,1286.25,351.25,21384.775,255.233,14.0,0
2019-04-28,2.44,5302.3,681410.0,1160.0,2943.030029296875,26554.390625,8161.85009765625,2.8915,1286.25,351.25,21384.775,255.233,14.0,1
2019-04-29,2.45,5235.0,775820.0,1160.0,2943.030029296875,26554.390625,8161.85009765625,2.897,1279.8,352.0,21384.775,255.233,14.0,0
2019-04-30,2.45,5320.8,697420.0,1165.1,2945.830078125,26592.91015625,8095.39013671875,2.904,1283.6,353.25,21384.775,255.233,14.0,1
2019-05-01,2.45,5384.2,623640.0,1161.61,2923.72998046875,26430.140625,8049.64013671875,2.8015,1276.61,360.0,21384.775,255.296,27.0,1
2019-05-02,2.41,5493.8,722230.0,1166.62,2917.52001953125,26307.7890625,8036.77001953125,2.7795,1270.54,362.0,21384.775,255.296,27.0,1
2019-05-03,2.4,5766.8,1040000.0,1165.95,2945.639892578125,26504.94921875,8164.0,2.819,1279.19,363.0,21384.775,255.296,27.0,1
2019-05-04,2.4,5830.9,920610.0,1169.2,2932.469970703125,26438.48046875,8123.2900390625,2.819,1279.19,363.0,21384.775,255.296,27.0,1
2019-05-05,2.4,5774.9,709020.0,1169.2,2932.469970703125,26438.48046875,8123.2900390625,2.819,1279.19,363.0,21384.775,255.296,27.0,0
2019-05-06,2.4,5745.1,755390.0,1169.2,2932.469970703125,26438.48046875,8123.2900390625,2.8295,1280.33,355.75,21384.775,255.296,27.0,0
2019-05-07,2.4,5849.5,955880.0,1172.5,2884.050048828125,25965.08984375,7963.759765625,2.7855,1285.15,358.0,21384.775,255.296,27.0,1
2019-05-08,2.39,5990.3,757130.0,1170.2,2879.419921875,25967.330078125,7943.31982421875,2.7745,1280.93,355.25,21384.775,255.296,27.0,1
2019-05-09,2.38,6191.5,799960.0,1183.1,2870.719970703125,25828.359375,7910.58984375,2.7715,1284.14,344.5,21384.775,255.296,27.0,1
2019-05-10,2.38,6386.0,907940.0,1176.62,2881.39990234375,25942.369140625,7916.93994140625,2.7745,1286.0,342.5,21384.775,255.296,27.0,1
2019-05-11,2.38,7190.3,1310000.0,1186.94,2811.8701171875,25324.990234375,7647.02001953125,2.7745,1286.0,342.5,21384.775,255.296,27.0,1
2019-05-12,2.38,6984.8,1350000.0,1186.94,2811.8701171875,25324.990234375,7647.02001953125,2.7745,1286.0,342.5,21384.775,255.296,27.0,0
2019-05-13,2.38,7806.0,1200000.0,1186.94,2811.8701171875,25324.990234375,7647.02001953125,2.719,1299.9,347.5,21384.775,255.296,27.0,1
2019-05-14,2.38,7994.6,1330000.0,1186.94,2834.409912109375,25532.05078125,7734.490234375,2.725,1297.03,360.5,21384.775,255.296,27.0,1
2019-05-15,2.4,8164.6,1130000.0,1188.74,2850.9599609375,25648.01953125,7822.14990234375,2.743,1296.66,369.5,21384.775,255.296,27.0,1
2019-05-16,2.39,7871.8,1180000.0,1190.52,2876.320068359375,25862.6796875,7898.0498046875,2.748,1286.65,379.0,21384.775,255.296,27.0,0
2019-05-17,2.39,7359.5,1430000.0,1195.07,2859.530029296875,25764.0,7816.27978515625,2.7385,1277.55,383.25,21384.775,255.296,27.0,0
2019-05-18,2.39,7262.6,865530.0,1193.81,2840.22998046875,25679.900390625,7702.3798828125,2.7385,1277.55,383.25,21384.775,255.296,27.0,0
2019-05-19,2.39,8157.2,1080000.0,1193.81,2840.22998046875,25679.900390625,7702.3798828125,2.7385,1277.55,383.25,21384.775,255.296,27.0,1
2019-05-20,2.39,7965.3,958810.0,1193.81,2840.22998046875,25679.900390625,7702.3798828125,2.726,1277.74,389.0,21384.775,255.296,27.0,0
2019-05-21,2.39,7930.3,804880.0,1194.31,2864.360107421875,25877.330078125,7785.72021484375,2.715,1274.97,394.25,21384.775,255.296,27.0,0
2019-05-22,2.38,7635.7,821400.0,1194.36,2856.27001953125,25776.609375,7750.83984375,2.678,1273.62,394.5,21384.775,255.296,27.0,0
2019-05-23,2.38,7852.1,815140.0,1189.31,2822.239990234375,25490.470703125,7628.27978515625,2.6805,1283.45,389.75,21384.775,255.296,27.0,1
2019-05-24,2.38,7970.1,868470.0,1186.2,2826.06005859375,25585.689453125,7637.009765625,2.6995,1284.89,404.25,21384.775,255.296,27.0,1
2019-05-25,2.38,8027.4,691270.0,1186.2,2802.389892578125,25347.76953125,7607.35009765625,2.6995,1284.89,404.25,21384.775,255.296,27.0,1
2019-05-26,2.38,8630.2,872120.0,1186.2,2802.389892578125,25347.76953125,7607.35009765625,2.701,1284.89,404.25,21384.775,255.296,27.0,1
2019-05-27,2.38,8760.1,907960.0,1186.2,2802.389892578125,25347.76953125,7607.35009765625,2.713,1285.2,404.25,21384.775,255.296,27.0,1
2019-05-28,2.39,8716.3,763200.0,1186.66,2802.389892578125,25347.76953125,7607.35009765625,2.696,1279.49,420.25,21384.775,255.296,27.0,0
2019-05-29,2.39,8647.8,15430000.0,1186.66,2783.02001953125,25126.41015625,7547.31005859375,2.664,1279.6,418.75,21384.775,255.296,27.0,0
2019-05-30,2.39,8271.9,1040000.0,1189.14,2788.860107421875,25169.880859375,7567.72021484375,2.6565,1288.85,436.25,21384.775,255.296,27.0,0
